timestamp,x,y,z
0,-1.02,9.44,5.33
10,-0.8,9.44,5.36
20,-0.78,9.39,5.28
30,-0.88,9.29,5.1
40,-0.99,9.21,4.9
50,-1.0,9.16,4.74
60,-0.79,9.17,4.66
70,-0.55,9.16,4.48
80,-0.48,9.15,4.3
90,-0.66,9.24,4.32
100,-0.9,9.36,4.65
110,-0.93,9.49,5.14
120,-0.89,9.44,5.34
130,-0.76,9.31,5.26
140,-0.63,9.19,5.05
150,-0.42,9.09,4.82
160,-0.39,9.06,4.53
170,-0.46,9.01,4.23
180,-0.39,8.96,4.15
190,-0.33,8.84,4.21
200,-0.3,8.66,4.2
210,-0.23,8.3,4.09
220,-0.15,7.83,3.85
230,-0.01,7.26,3.48
240,0.09,6.51,2.88
250,-0.11,5.43,2.1
260,-0.19,4.59,1.8
270,0.34,3.59,1.69
280,1.03,2.52,1.38
290,2.19,1.5,0.6
300,3.23,0.71,-0.27
310,4.62,-0.13,-1.19
320,6.28,-1.04,-2.44
330,7.4,-1.88,-3.75
340,8.15,-2.74,-4.85
350,8.15,-3.45,-5.45
360,7.21,-3.77,-5.51
370,5.74,-4.08,-4.9
380,4.31,-4.32,-3.59
390,3.06,-4.66,-2.02
400,2.05,-5.15,-0.46
410,1.29,-5.34,1.22
420,0.25,-5.83,2.62
430,-0.86,-6.6,3.61
440,-1.7,-7.76,4.24
450,-2.72,-8.97,3.98
460,-4.84,-9.69,4.33
470,-8.94,-9.34,5.98
480,-13.2,-8.64,8.04
490,-16.2,-8.11,9.95
500,-17.77,-7.96,11.64
510,-18.57,-7.43,13.58
520,-19.05,-7.94,18.87
530,-18.74,-5.06,23.24
540,-20.65,-4.34,25.51
550,-21.2,-2.4,25.96
560,-20.1,-2.21,24.83
570,-19.58,-2.03,22.71
580,-18.87,-2.08,19.45
590,-17.99,-2.7,16.75
600,-17.04,-2.89,14.92
610,-16.09,-3.1,13.88
620,-14.57,-3.31,13.48
630,-13.49,-3.21,13.16
640,-12.83,-3.08,12.61
650,-12.38,-2.92,11.94
660,-11.89,-2.92,11.15
670,-11.12,-2.91,10.34
680,-10.98,-2.8,9.58
690,-11.63,-2.7,8.84
700,-11.55,-3.06,8.01
710,-11.16,-3.52,7.37
720,-10.8,-3.88,7.14
730,-10.11,-3.94,7.44
740,-10.07,-3.69,8.12
750,-10.56,-3.47,8.76
760,-10.8,-3.35,9.17
770,-10.94,-3.36,9.5
780,-11.23,-3.33,10.05
790,-11.47,-3.24,11.01
800,-11.32,-3.32,11.95
810,-11.12,-3.45,12.5
820,-10.89,-3.59,12.66
830,-10.4,-3.85,12.44
840,-9.81,-3.92,12.12
850,-9.56,-3.82,12.31
860,-9.73,-3.12,13.92
870,-8.97,-2.72,16.22
880,-7.41,-2.71,18.24
890,-6.44,-2.86,19.47
900,-6.73,-2.97,19.32
910,-7.25,-3.3,18.06
920,-7.53,-3.59,16.72
930,-8.0,-3.81,15.9
940,-8.71,-3.89,15.07
950,-9.35,-3.9,14.26
960,-9.23,-3.89,13.96
970,-8.81,-3.82,13.76
980,-8.63,-3.83,13.19
990,-9.11,-3.7,12.77
1000,-10.2,-3.32,12.69
