timestamp,x,y,z
0,2.09,5.96,7.22
10,2.35,5.91,7.26
20,2.72,5.86,7.35
30,2.76,5.83,7.39
40,2.59,5.77,7.43
50,2.48,5.75,7.56
60,2.36,5.66,7.69
70,2.36,5.6,7.76
80,2.43,5.51,7.71
90,2.58,5.37,7.51
100,2.61,5.22,7.18
110,2.63,4.96,6.77
120,2.71,4.64,6.5
130,2.74,4.33,6.31
140,2.84,3.99,6.01
150,2.89,3.66,5.43
160,2.96,3.18,4.58
170,2.94,2.73,3.66
180,2.77,2.45,2.93
190,2.74,2.01,2.44
200,2.61,1.63,1.92
210,2.48,1.33,1.38
220,2.61,1.22,0.98
230,2.61,1.16,0.8
240,2.51,1.07,0.89
250,2.93,0.81,1.02
260,4.0,0.27,1.05
270,5.05,-0.56,1.0
280,5.02,-1.13,1.39
290,3.45,-1.03,2.22
300,1.55,-0.9,3.0
310,0.0,-1.13,3.16
320,-1.17,-1.53,3.15
330,-1.62,-2.51,3.31
340,-1.97,-3.59,4.24
350,-1.87,-4.65,5.79
360,-1.55,-5.35,7.85
370,-1.26,-5.76,9.98
380,-0.99,-6.0,11.78
390,-1.52,-6.35,12.85
400,-2.49,-6.46,13.7
410,-3.48,-7.05,14.82
420,-3.98,-7.22,15.7
430,-3.25,-7.65,16.97
440,-3.13,-7.96,17.99
450,-3.77,-7.92,19.03
460,-4.23,-7.35,21.0
470,-3.68,-6.85,24.14
480,-2.35,-6.64,26.49
490,-1.36,-6.6,26.86
500,-0.91,-6.82,25.55
510,-1.07,-6.94,23.51
520,-1.88,-6.94,21.55
530,-2.79,-6.95,19.91
540,-3.23,-7.01,18.73
550,-3.13,-7.13,18.25
560,-2.83,-7.13,18.41
570,-1.94,-6.86,19.02
580,-0.9,-6.6,19.63
590,0.03,-6.68,19.73
600,0.99,-6.8,19.5
610,1.56,-6.88,18.93
620,1.39,-7.07,18.21
630,0.68,-6.98,17.7
640,0.19,-6.91,17.83
650,-0.23,-7.07,18.42
660,-0.76,-7.22,19.52
670,-1.01,-7.15,21.35
680,-0.49,-7.08,23.37
690,0.38,-7.11,24.51
700,0.99,-7.3,23.94
710,0.59,-7.48,21.94
720,-0.11,-7.7,19.34
730,-0.91,-7.62,16.91
740,-1.72,-7.5,14.79
750,-1.98,-7.31,12.9
760,-2.45,-6.68,11.29
770,-2.7,-6.15,9.67
780,-2.66,-5.49,8.07
790,-2.24,-4.94,6.58
800,-2.0,-4.24,5.37
810,-2.54,-3.41,4.75
820,-3.31,-2.84,4.2
830,-3.55,-2.36,3.53
840,-3.43,-1.79,3.12
850,-3.12,-1.22,3.14
860,-2.5,-0.64,3.28
870,-2.31,-0.11,3.48
880,-1.71,0.3,3.99
890,-1.41,0.49,4.09
900,-1.29,0.86,4.24
910,-1.48,1.2,4.52
920,-1.5,1.4,5.05
930,-1.36,1.43,5.27
940,-0.9,1.45,5.13
950,-0.78,1.57,4.93
960,-0.79,1.62,4.47
970,-0.89,1.8,3.84
980,-1.14,1.99,3.66
990,-1.1,2.11,3.39
1000,-0.96,2.33,3.67
