timestamp,x,y,z
0,5.39,8.05,0.67
10,5.38,8.07,0.72
20,5.32,8.05,0.91
30,5.26,8.03,1.03
40,5.32,8.03,1.16
50,5.47,8.06,1.42
60,5.52,8.03,1.7
70,5.78,7.99,1.66
80,5.87,7.91,1.4
90,5.93,7.81,1.17
100,6.01,7.75,0.86
110,5.98,7.72,0.61
120,5.94,7.66,0.51
130,5.9,7.65,0.52
140,5.96,7.61,0.29
150,6.16,7.57,0.05
160,6.34,7.49,-0.21
170,6.23,7.53,-0.51
180,6.3,7.33,-1.29
190,6.16,6.98,-2.46
200,5.99,6.66,-3.81
210,5.73,5.88,-5.16
220,5.59,5.0,-6.52
230,5.14,3.96,-7.79
240,4.19,2.84,-8.16
250,3.8,1.77,-6.61
260,3.79,0.91,-4.13
270,4.56,0.4,-1.77
280,5.51,-0.57,-0.69
290,6.18,-2.04,-0.51
300,5.41,-3.26,-1.06
310,3.64,-3.99,-0.82
320,2.15,-5.24,-0.43
330,1.27,-6.24,0.3
340,1.07,-7.39,1.22
350,1.67,-8.2,3.12
360,1.86,-8.78,5.11
370,1.53,-8.98,6.98
380,1.13,-8.86,8.81
390,0.63,-9.04,10.19
400,0.62,-9.44,11.37
410,1.49,-9.37,12.8
420,2.47,-9.56,14.55
430,3.51,-9.75,15.72
440,4.19,-9.0,16.73
450,4.28,-10.25,19.6
460,5.91,-9.15,21.79
470,6.18,-8.6,21.18
480,4.77,-9.41,19.38
490,2.38,-10.19,14.89
500,-0.04,-11.11,10.17
510,-0.38,-11.91,7.12
520,-0.28,-12.31,6.4
530,0.49,-12.19,7.94
540,1.74,-11.94,9.87
550,2.49,-11.61,11.09
560,2.19,-11.54,11.32
570,2.05,-11.53,10.97
580,1.88,-11.5,10.3
590,1.49,-11.46,9.47
600,1.09,-11.26,9.14
610,0.46,-10.92,9.14
620,0.7,-10.82,9.33
630,0.92,-10.73,10.06
640,0.68,-10.49,10.54
650,0.99,-10.79,10.33
660,1.64,-11.03,9.99
670,2.34,-11.16,9.63
680,3.07,-11.23,8.8
690,2.62,-11.1,7.51
700,1.74,-11.01,5.87
710,0.62,-10.7,4.87
720,0.15,-10.18,5.39
730,0.23,-9.82,6.56
740,0.86,-9.67,8.55
750,2.28,-9.5,11.04
760,4.5,-9.67,13.61
770,6.78,-10.01,15.9
780,9.24,-11.07,16.64
790,11.06,-12.39,15.62
800,12.28,-13.61,13.46
810,12.08,-14.35,11.47
820,9.92,-14.38,10.6
830,7.62,-13.77,11.46
840,6.39,-12.79,14.25
850,6.22,-12.18,17.99
860,5.98,-12.23,21.22
870,5.29,-12.68,23.44
880,4.31,-13.73,24.28
890,4.15,-15.74,22.99
900,4.48,-18.02,18.73
910,2.34,-19.55,12.32
920,-1.74,-19.0,6.54
930,-2.4,-17.63,2.87
940,-3.31,-14.43,0.25
950,-6.26,-10.18,-2.75
960,-8.42,-5.25,-7.69
970,-9.64,-1.07,-11.94
980,-9.01,2.24,-11.85
990,-5.73,4.45,-6.05
1000,-1.05,5.68,0.64
