timestamp,x,y,z
0,4.43,2.17,6.66
10,4.46,2.02,6.06
20,4.45,2.02,5.43
30,4.25,1.93,4.81
40,4.04,1.79,4.22
50,3.98,1.7,3.78
60,4.03,1.52,3.38
70,4.42,1.3,3.17
80,4.99,1.07,3.06
90,5.5,0.85,2.88
100,5.9,0.63,2.61
110,6.09,0.46,2.46
120,6.07,0.29,2.52
130,5.82,0.2,2.82
140,5.44,0.14,3.21
150,5.06,0.02,3.73
160,4.54,-0.04,4.13
170,3.9,-0.09,4.28
180,3.35,-0.12,4.21
190,2.92,-0.16,3.9
200,2.79,-0.5,3.35
210,2.91,-0.93,3.0
220,2.7,-1.3,3.16
230,2.23,-1.61,3.68
240,1.88,-1.88,4.51
250,1.6,-2.03,5.25
260,1.28,-2.2,5.78
270,1.04,-2.39,6.3
280,1.04,-2.6,6.94
290,0.76,-2.87,7.74
300,0.46,-3.05,8.65
310,0.51,-3.23,9.55
320,1.2,-3.58,10.22
330,2.13,-3.94,10.73
340,2.66,-4.43,11.01
350,2.23,-4.72,11.58
360,1.38,-4.74,12.72
370,0.54,-4.68,14.41
380,0.28,-4.61,16.13
390,0.42,-4.82,17.65
400,0.57,-4.79,17.99
410,0.55,-4.91,18.24
420,-0.03,-5.03,18.01
430,-0.5,-5.33,17.64
440,-0.09,-5.49,17.69
450,0.65,-5.66,18.08
460,0.96,-5.71,18.4
470,0.9,-5.73,18.65
480,0.64,-5.69,18.55
490,0.33,-5.61,18.17
500,0.03,-5.6,17.89
510,-0.07,-5.73,17.9
520,-0.02,-5.76,18.16
530,0.25,-5.79,18.56
540,0.79,-5.96,19.19
550,1.35,-6.04,19.59
560,1.69,-6.13,19.51
570,1.85,-6.2,18.71
580,2.11,-6.16,17.95
590,2.47,-6.25,17.18
600,2.95,-6.26,16.61
610,3.07,-6.19,16.31
620,3.0,-6.09,16.09
630,3.1,-5.96,15.83
640,3.15,-5.85,15.22
650,2.94,-5.87,14.4
660,2.99,-5.84,13.79
670,3.28,-5.8,13.5
680,3.19,-5.63,13.62
690,3.3,-5.61,13.66
700,3.28,-5.5,13.6
710,2.78,-5.42,13.42
720,2.31,-5.37,13.26
730,1.72,-5.38,13.24
740,1.3,-5.13,13.75
750,1.26,-4.83,14.48
760,1.38,-4.54,14.9
770,1.6,-4.4,14.88
780,1.72,-4.31,14.28
790,1.68,-4.34,13.43
800,1.54,-4.29,12.73
810,1.44,-4.22,12.06
820,1.39,-3.89,11.56
830,1.13,-3.57,11.31
840,0.79,-3.08,10.9
850,0.54,-2.77,10.16
860,0.64,-2.55,9.4
870,0.72,-2.36,8.86
880,0.14,-1.88,8.42
890,-0.07,-1.56,8.1
900,0.03,-1.26,7.49
910,0.08,-1.07,6.73
920,0.18,-0.76,5.89
930,0.6,-0.51,5.28
940,0.95,-0.25,4.94
950,0.95,0.11,4.82
960,0.76,0.4,4.38
970,0.43,0.71,3.68
980,-0.16,1.16,3.14
990,-0.51,1.31,2.73
1000,-0.51,1.67,2.61
