timestamp,x,y,z
0,3.68,1.3,-0.95
10,3.59,0.79,-1.1
20,3.61,0.11,-1.16
30,3.62,-0.91,-1.5
40,3.84,-1.99,-1.86
50,3.66,-2.86,-1.75
60,3.46,-4.05,-1.81
70,2.83,-5.15,-1.68
80,1.32,-5.93,-0.68
90,-0.5,-6.53,0.83
100,-1.43,-7.12,2.29
110,-1.89,-7.98,3.17
120,-1.97,-9.27,3.26
130,-1.87,-10.66,3.18
140,-1.37,-12.27,3.36
150,-1.17,-13.72,3.77
160,-1.76,-15.34,4.95
170,-3.09,-16.47,7.58
180,-4.18,-17.07,12.05
190,-4.58,-16.91,17.31
200,-3.85,-16.59,22.55
210,-1.64,-15.79,27.13
220,1.87,-15.14,28.47
230,3.94,-14.37,27.29
240,3.79,-13.56,25.11
250,2.82,-13.21,22.41
260,1.93,-13.37,20.57
270,1.05,-13.4,19.22
280,-0.17,-13.01,18.28
290,-1.21,-12.53,17.96
300,-2.22,-12.03,17.39
310,-2.85,-11.65,16.38
320,-2.33,-11.58,15.21
330,-1.33,-11.62,13.9
340,-0.85,-11.49,12.78
350,-0.93,-11.24,11.92
360,-1.3,-10.84,11.18
370,-1.3,-10.86,10.55
380,-1.4,-10.36,10.37
390,-1.04,-10.18,9.29
400,-0.93,-9.91,9.58
410,-0.87,-9.64,9.48
420,-0.67,-9.61,9.3
430,-0.59,-9.78,9.27
440,-0.69,-9.91,9.09
450,-0.65,-9.94,9.44
460,-0.4,-10.13,11.3
470,0.53,-9.75,13.51
480,1.37,-9.83,15.49
490,1.88,-10.15,17.5
500,2.52,-10.96,18.67
510,2.87,-11.68,19.36
520,3.82,-12.18,21.25
530,5.17,-12.5,23.65
540,6.01,-12.83,25.42
550,6.24,-13.67,25.65
560,5.85,-14.56,25.89
570,5.32,-15.14,27.56
580,5.35,-16.44,28.39
590,5.77,-18.78,25.74
600,4.1,-21.09,20.14
610,0.14,-21.53,13.59
620,-2.41,-19.27,8.92
630,-5.64,-16.21,6.16
640,-9.65,-12.86,2.26
650,-10.93,-9.28,-0.84
660,-10.24,-6.12,-2.29
670,-8.81,-3.56,-2.52
680,-5.98,-2.06,-2.22
690,-3.21,-1.06,-1.98
700,-1.83,0.05,-0.47
710,0.11,0.91,1.85
720,1.32,1.69,2.73
730,0.85,2.1,1.64
740,-0.06,2.58,0.53
750,-0.84,3.26,0.54
760,-1.17,4.03,0.8
770,-0.73,4.41,1.3
780,0.42,4.88,2.15
790,1.22,4.97,3.01
800,1.33,5.28,3.8
810,1.45,5.48,4.06
820,0.79,5.43,3.27
830,0.46,5.25,2.83
840,0.85,5.32,3.66
850,1.05,5.69,4.46
860,0.61,5.81,4.41
870,0.33,5.98,4.0
880,-0.06,6.21,3.48
890,0.1,6.32,3.37
900,1.12,6.42,4.09
910,2.1,6.63,4.97
920,2.94,6.66,6.05
930,3.67,6.93,6.84
940,3.96,7.22,7.48
950,3.9,7.48,7.6
960,3.34,7.6,6.98
970,3.02,7.52,6.08
980,3.2,7.44,5.66
990,3.38,7.42,5.63
1000,3.51,7.38,5.68
