timestamp,x,y,z
0,-0.22,8.65,10.96
10,-0.19,8.77,11.25
20,-0.18,8.79,11.61
30,-0.34,8.75,11.78
40,-0.35,8.7,11.88
50,-0.07,8.66,11.88
60,0.15,8.54,11.71
70,0.4,8.39,11.43
80,0.71,8.2,11.1
90,0.67,7.98,10.51
100,0.38,7.74,9.79
110,0.13,7.48,9.14
120,-0.05,7.31,8.59
130,-0.21,7.19,8.09
140,-0.28,7.12,7.65
150,-0.11,6.94,7.29
160,0.04,6.72,6.96
170,0.2,6.44,6.65
180,0.41,6.08,6.21
190,0.5,5.71,5.58
200,0.47,5.35,4.96
210,0.62,4.94,4.31
220,0.83,4.55,3.68
230,0.92,4.22,3.16
240,0.94,3.9,2.56
250,0.86,3.62,2.04
260,0.81,3.32,1.63
270,1.07,2.88,1.19
280,1.63,2.46,0.84
290,2.21,2.14,0.84
300,2.71,2.02,1.02
310,3.09,1.99,1.13
320,3.25,1.95,1.13
330,3.36,1.76,0.96
340,3.45,1.45,0.86
350,3.71,1.08,1.1
360,4.04,0.59,1.52
370,4.45,0.23,1.85
380,4.37,-0.02,2.16
390,3.44,-0.13,2.21
400,2.02,-0.2,2.29
410,0.68,-0.21,2.49
420,-0.37,-0.4,2.47
430,-0.5,-1.12,2.38
440,-0.05,-1.78,2.83
450,0.27,-2.3,3.94
460,1.36,-3.21,4.56
470,2.57,-4.18,4.87
480,2.14,-4.35,5.74
490,0.74,-4.09,6.89
500,-0.58,-3.91,8.5
510,-0.76,-3.67,11.29
520,0.0,-3.54,13.99
530,0.56,-4.2,14.98
540,0.52,-4.73,14.68
550,-0.57,-6.27,14.71
560,-2.16,-5.49,15.22
570,-4.1,-4.84,15.99
580,-5.92,-5.4,17.36
590,-6.5,-5.06,19.11
600,-5.72,-5.06,20.1
610,-5.46,-4.78,20.63
620,-6.19,-4.34,21.25
630,-6.6,-3.68,22.21
640,-5.98,-3.31,22.92
650,-4.98,-3.34,22.55
660,-5.07,-3.41,21.1
670,-6.0,-3.42,19.35
680,-6.72,-3.27,17.86
690,-6.97,-3.05,16.6
700,-6.47,-2.83,15.97
710,-5.6,-2.63,15.89
720,-4.76,-2.54,15.8
730,-3.56,-2.89,15.39
740,-2.59,-3.15,15.01
750,-2.46,-3.1,14.8
760,-2.8,-3.0,14.29
770,-3.16,-3.02,13.95
780,-3.5,-3.02,13.54
790,-3.85,-2.97,13.18
800,-3.96,-2.96,13.14
810,-3.23,-3.29,13.32
820,-2.23,-3.75,13.98
830,-2.07,-3.91,15.02
840,-2.57,-3.79,16.49
850,-2.62,-3.79,17.41
860,-2.49,-3.7,17.82
870,-1.92,-3.39,18.26
880,-0.59,-3.07,19.45
890,1.56,-3.1,21.18
900,3.41,-3.36,22.79
910,4.1,-3.77,23.73
920,3.44,-3.94,24.02
930,2.02,-4.13,23.64
940,0.5,-4.26,23.05
950,-0.52,-4.52,22.36
960,-1.3,-4.89,21.71
970,-2.5,-5.1,21.02
980,-3.88,-5.26,20.14
990,-5.09,-5.42,19.06
1000,-5.93,-5.58,17.73
