timestamp,x,y,z
0,5.4,8.14,0.38
10,5.45,8.09,0.33
20,5.63,8.0,0.36
30,5.69,7.99,0.42
40,5.65,7.98,0.53
50,5.48,8.0,0.65
60,5.38,8.0,0.71
70,5.44,8.02,0.74
80,5.45,7.99,0.66
90,5.5,8.0,0.54
100,5.78,7.98,0.59
110,5.83,7.98,0.68
120,5.81,7.95,0.69
130,5.82,7.9,0.61
140,5.77,7.86,0.5
150,5.55,7.82,0.28
160,5.4,7.77,0.11
170,5.3,7.71,-0.09
180,5.23,7.61,-0.44
190,5.2,7.53,-0.74
200,5.07,7.38,-1.19
210,4.95,7.24,-1.7
220,4.91,7.02,-2.24
230,4.55,6.83,-2.86
240,4.24,6.46,-3.37
250,4.21,5.9,-4.1
260,4.01,5.34,-5.0
270,3.83,4.68,-5.59
280,3.56,3.75,-5.83
290,3.13,2.71,-5.79
300,2.54,1.57,-5.29
310,2.29,0.26,-4.06
320,2.48,-0.54,-1.72
330,2.78,-1.39,0.22
340,2.42,-2.66,1.09
350,1.82,-4.17,0.86
360,1.36,-5.77,0.17
370,0.96,-7.62,-0.2
380,0.75,-9.86,-0.03
390,0.68,-11.79,1.13
400,0.94,-13.3,2.94
410,1.48,-14.45,4.87
420,1.91,-15.05,6.83
430,2.06,-15.26,8.99
440,1.47,-15.04,10.93
450,0.77,-14.88,12.78
460,1.27,-14.67,15.18
470,2.48,-14.23,18.41
480,4.82,-13.71,21.67
490,7.9,-12.92,24.44
500,9.14,-11.85,25.47
510,8.59,-11.46,23.79
520,6.19,-11.58,19.74
530,1.94,-11.96,14.55
540,-1.59,-12.37,8.93
550,-4.3,-12.73,4.87
560,-4.35,-12.56,4.94
570,-1.58,-12.89,7.68
580,1.35,-13.27,9.63
590,3.86,-13.1,11.63
600,5.51,-12.98,11.47
610,5.07,-12.96,9.64
620,3.65,-12.83,7.31
630,1.59,-12.54,5.28
640,-0.87,-11.93,4.29
650,-2.33,-11.18,4.9
660,-2.36,-10.56,6.43
670,-1.26,-10.27,7.98
680,0.57,-10.21,8.96
690,1.72,-10.28,8.95
700,2.67,-10.38,8.03
710,3.03,-10.59,6.26
720,2.34,-10.72,4.33
730,1.12,-10.51,3.27
740,0.37,-10.16,3.5
750,-0.17,-9.86,4.2
760,-0.64,-9.57,4.97
770,0.31,-9.58,5.92
780,1.76,-9.87,6.49
790,3.27,-10.36,6.77
800,4.83,-10.87,7.11
810,6.51,-11.47,7.78
820,8.67,-12.22,8.84
830,9.9,-13.09,9.21
840,9.39,-13.87,8.65
850,7.94,-14.29,7.99
860,6.99,-14.59,7.68
870,7.19,-14.76,7.81
880,8.42,-14.77,8.94
890,10.8,-14.94,10.49
900,13.03,-15.17,12.8
910,14.57,-15.62,15.52
920,15.45,-16.56,17.99
930,14.15,-17.75,20.07
940,10.36,-18.85,20.58
950,6.55,-20.26,19.22
960,4.05,-21.46,13.41
970,0.34,-20.87,6.74
980,-2.33,-18.97,2.96
990,-2.61,-15.71,3.32
1000,-4.41,-11.88,6.49
