timestamp,x,y,z
0,4.99,4.22,5.35
10,5.06,3.99,4.98
20,5.69,3.57,4.34
30,6.11,3.2,3.75
40,6.01,2.92,3.3
50,5.69,2.71,2.97
60,5.35,2.38,2.64
70,5.27,2.02,2.35
80,5.32,1.61,2.05
90,5.53,1.34,1.74
100,5.32,1.26,1.28
110,4.43,1.29,0.59
120,3.4,1.24,-0.11
130,3.0,0.93,-0.75
140,3.07,0.38,-1.3
150,3.32,-0.23,-1.79
160,3.25,-0.85,-2.17
170,2.91,-1.43,-2.6
180,2.54,-2.16,-3.16
190,1.87,-2.93,-3.71
200,1.19,-4.06,-3.9
210,0.68,-5.42,-3.71
220,0.06,-6.93,-3.06
230,-0.63,-8.08,-1.56
240,-0.72,-9.18,0.09
250,-0.3,-10.43,1.5
260,0.53,-11.76,2.57
270,1.4,-12.84,3.59
280,2.07,-14.02,5.8
290,2.22,-14.58,8.4
300,2.25,-14.7,11.06
310,2.41,-14.69,13.06
320,3.28,-15.06,13.85
330,3.74,-15.65,13.68
340,3.62,-16.51,13.62
350,3.34,-17.39,14.41
360,3.5,-17.97,16.29
370,4.42,-18.13,18.65
380,5.3,-17.92,20.25
390,5.33,-17.49,21.13
400,4.91,-16.82,21.45
410,4.32,-16.05,21.82
420,4.29,-15.38,22.19
430,5.0,-14.97,21.73
440,5.59,-14.76,19.91
450,5.05,-14.27,17.37
460,4.58,-14.33,14.88
470,4.07,-13.87,12.44
480,3.96,-13.93,9.91
490,4.03,-13.75,8.28
500,4.14,-13.47,7.43
510,4.44,-13.22,7.43
520,4.92,-12.95,7.61
530,5.42,-12.77,7.75
540,6.06,-12.62,8.09
550,7.34,-12.4,8.85
560,8.7,-12.26,10.23
570,9.78,-12.26,11.22
580,10.35,-12.55,11.2
590,10.56,-12.92,10.86
600,11.01,-13.38,11.54
610,11.32,-13.93,12.6
620,11.78,-14.45,13.88
630,12.08,-14.86,15.35
640,11.71,-15.22,15.81
650,10.76,-15.59,15.78
660,9.77,-16.03,15.44
670,9.21,-16.47,15.18
680,6.11,-15.87,13.92
690,4.29,-15.47,12.71
700,3.34,-14.91,13.11
710,2.87,-14.47,14.65
720,2.83,-14.39,15.77
730,3.02,-14.5,14.85
740,2.72,-14.78,12.74
750,1.87,-14.49,10.0
760,0.48,-13.9,7.46
770,-1.83,-11.82,4.69
780,-4.1,-9.37,1.96
790,-3.22,-8.46,1.79
800,-3.49,-6.49,0.5
810,-3.35,-4.98,0.02
820,-3.53,-3.68,1.44
830,-2.63,-2.53,2.54
840,-1.02,-1.73,2.91
850,0.43,-1.29,1.34
860,-0.1,-0.64,-0.82
870,-1.5,0.25,-2.09
880,-2.42,1.53,-3.7
890,-3.22,2.34,-3.66
900,-3.3,3.16,-3.01
910,-2.7,3.72,-1.04
920,-2.13,4.21,0.96
930,-1.56,4.56,2.73
940,-1.01,4.78,4.05
950,-0.62,4.97,3.54
960,-0.95,5.1,2.94
970,-1.35,5.35,2.24
980,-1.0,5.36,2.65
990,-0.07,5.45,3.5
1000,0.23,5.63,4.24
