timestamp,x,y,z
0,4.43,2.39,0.45
10,4.7,2.23,0.51
20,4.52,2.11,0.45
30,4.4,1.86,0.08
40,4.54,1.4,-0.74
50,4.72,0.92,-1.67
60,4.62,0.51,-2.15
70,4.29,0.23,-2.15
80,4.12,-0.46,-2.78
90,3.7,-1.64,-4.19
100,2.88,-2.92,-5.92
110,1.89,-4.55,-7.01
120,0.23,-6.21,-6.89
130,-1.72,-7.94,-5.33
140,-2.82,-10.03,-3.2
150,-3.19,-12.32,-1.41
160,-3.0,-15.23,-0.11
170,-3.24,-18.07,0.7
180,-4.52,-20.72,2.73
190,-5.2,-23.17,5.32
200,-5.96,-25.41,8.15
210,-6.52,-26.67,11.2
220,-6.4,-26.7,16.82
230,-4.36,-25.54,24.41
240,-0.27,-23.28,33.05
250,5.18,-20.11,37.52
260,8.78,-17.26,36.9
270,8.73,-15.22,33.35
280,7.68,-14.14,27.68
290,6.95,-14.47,22.11
300,5.15,-14.93,18.84
310,2.91,-14.89,16.12
320,0.09,-14.61,13.55
330,-2.34,-14.11,11.97
340,-3.67,-13.39,11.6
350,-4.02,-12.72,11.79
360,-3.4,-12.32,11.77
370,-2.63,-12.04,11.56
380,-1.47,-11.8,11.63
390,-0.14,-11.49,11.73
400,1.09,-11.15,11.25
410,1.53,-11.16,11.16
420,2.13,-10.52,9.39
430,1.94,-10.45,7.73
440,1.38,-10.04,7.89
450,1.01,-9.7,7.97
460,0.43,-9.51,7.87
470,-0.29,-9.22,7.87
480,-1.0,-9.05,7.77
490,-1.55,-9.02,7.58
500,-1.3,-9.26,8.08
510,-0.23,-9.42,9.81
520,1.45,-9.6,12.22
530,3.45,-9.86,14.36
540,4.06,-10.39,16.04
550,3.9,-10.98,16.56
560,4.31,-11.87,15.22
570,4.51,-12.56,12.96
580,4.32,-12.93,11.63
590,4.15,-12.8,11.53
600,4.47,-12.32,12.72
610,4.75,-11.78,14.73
620,5.02,-11.06,16.66
630,5.07,-10.51,18.14
640,4.61,-10.27,18.75
650,4.44,-10.25,18.84
660,4.78,-10.53,18.78
670,4.44,-10.96,18.29
680,3.27,-10.88,18.53
690,2.99,-10.83,19.04
700,2.81,-11.32,18.37
710,2.0,-11.63,17.12
720,0.72,-11.56,16.38
730,-1.14,-11.03,16.39
740,-2.68,-10.39,17.61
750,-2.58,-10.58,18.82
760,-1.82,-12.06,18.4
770,-2.1,-13.15,14.44
780,-1.65,-13.85,7.77
790,0.49,-15.05,1.46
800,-1.43,-12.5,-3.9
810,-6.25,-8.71,-6.5
820,-7.75,-4.92,-6.87
830,-6.86,-3.87,-4.61
840,-4.47,-2.04,-6.09
850,-2.79,-0.96,-5.41
860,-1.13,-0.3,-3.97
870,-0.84,0.8,-3.62
880,-1.24,1.62,-3.12
890,-1.52,2.35,-3.01
900,-2.4,3.03,-3.96
910,-3.43,3.94,-4.58
920,-3.43,4.68,-3.48
930,-2.78,5.12,-1.73
940,-2.29,5.41,-0.23
950,-1.81,5.77,0.32
960,-1.77,6.28,0.23
970,-2.26,6.65,-0.29
980,-2.56,6.96,-0.97
990,-2.38,7.23,-0.87
1000,-1.65,7.44,-0.26
