timestamp,x,y,z
0,2.32,0.68,-0.88
10,1.87,0.31,-1.49
20,1.56,-0.34,-1.98
30,1.15,-1.17,-2.51
40,0.82,-2.1,-2.74
50,0.65,-2.91,-2.19
60,0.97,-3.95,-1.47
70,1.52,-5.34,-1.24
80,2.72,-7.03,-1.16
90,4.46,-9.09,-0.47
100,5.15,-10.7,1.64
110,3.39,-11.52,4.93
120,0.95,-11.81,8.08
130,-0.52,-12.21,9.84
140,-1.3,-12.83,10.14
150,-2.32,-13.77,9.97
160,-3.02,-14.31,11.57
170,-2.25,-14.8,14.96
180,-0.62,-15.39,17.16
190,0.27,-16.06,17.54
200,-0.13,-16.38,18.01
210,-1.17,-16.34,18.71
220,-2.5,-15.74,18.94
230,-3.23,-15.09,19.34
240,-3.23,-14.71,21.06
250,-2.61,-14.49,23.32
260,-1.8,-13.81,25.4
270,-0.48,-13.04,26.62
280,0.79,-12.46,26.71
290,1.24,-12.11,24.95
300,0.98,-12.03,21.82
310,0.51,-12.16,18.64
320,0.52,-12.36,15.75
330,0.67,-12.46,13.01
340,0.14,-12.22,10.48
350,-0.29,-11.79,8.72
360,-0.66,-11.31,7.84
370,-0.27,-10.8,8.32
380,-0.67,-10.36,7.36
390,-0.7,-10.16,7.97
400,-0.49,-9.99,8.6
410,0.19,-10.02,8.93
420,0.92,-10.15,9.29
430,1.4,-10.28,9.67
440,1.53,-10.46,10.19
450,1.7,-10.52,11.22
460,2.08,-10.63,13.34
470,3.42,-10.93,15.87
480,4.67,-11.47,18.88
490,5.31,-11.86,21.81
500,5.11,-12.26,23.39
510,4.86,-12.9,24.12
520,4.75,-13.7,24.25
530,4.58,-14.23,24.36
540,4.1,-14.58,24.5
550,3.57,-15.14,24.2
560,3.41,-15.93,22.81
570,3.17,-16.84,20.37
580,2.33,-17.35,17.41
590,0.63,-16.98,14.77
600,-0.3,-16.1,13.27
610,-0.73,-15.41,11.1
620,-1.78,-14.55,8.16
630,-3.12,-12.65,6.29
640,-2.45,-11.39,5.09
650,-1.89,-10.33,2.09
660,-3.35,-8.36,-1.47
670,-5.54,-5.48,-3.42
680,-5.95,-2.92,-3.24
690,-4.58,-1.91,-1.6
700,-3.64,-0.44,-0.94
710,-2.96,0.26,-0.74
720,-2.3,1.17,0.09
730,-1.61,1.69,0.56
740,-1.7,2.14,-0.11
750,-2.3,2.83,-1.16
760,-2.98,3.5,-1.8
770,-3.67,4.03,-2.51
780,-3.93,4.48,-3.0
790,-3.96,4.81,-2.77
800,-3.76,5.08,-2.18
810,-3.26,5.24,-1.02
820,-2.47,5.35,0.58
830,-1.41,5.43,2.03
840,-1.0,5.56,2.73
850,-1.0,5.74,2.77
860,-1.19,5.86,2.3
870,-1.26,5.89,2.09
880,-0.68,6.0,2.3
890,0.38,6.08,3.22
900,1.12,6.09,4.29
910,1.46,6.23,4.71
920,1.36,6.34,4.57
930,1.25,6.51,4.72
940,1.2,6.8,5.17
950,1.14,7.08,5.61
960,0.73,7.35,5.47
970,0.37,7.45,5.07
980,1.11,7.39,5.36
990,2.03,7.43,6.27
1000,2.28,7.57,6.87
