timestamp,x,y,z
0,7.64,6.47,7.42
10,7.31,6.55,7.43
20,7.0,6.7,7.74
30,6.65,6.8,7.79
40,6.3,6.85,7.33
50,6.04,6.88,6.6
60,5.83,6.88,5.67
70,5.88,6.87,5.08
80,5.98,6.88,4.79
90,5.81,6.91,4.46
100,5.6,7.01,4.35
110,5.37,7.07,4.2
120,5.06,7.1,3.72
130,4.96,7.05,2.95
140,4.96,6.92,2.06
150,4.98,6.71,0.99
160,5.07,6.39,0.1
170,5.05,6.01,-0.65
180,4.86,5.66,-0.87
190,4.95,5.23,-0.87
200,5.67,4.99,-1.07
210,6.35,4.46,-1.12
220,5.98,4.07,-1.41
230,5.52,3.66,-1.2
240,5.07,2.75,-0.85
250,4.52,2.3,-0.45
260,3.93,1.59,-0.04
270,3.33,0.51,-0.29
280,2.56,-0.85,-0.73
290,1.25,-1.7,-1.04
300,-0.01,-2.9,-0.76
310,-0.11,-4.45,0.06
320,0.41,-5.99,1.62
330,1.33,-6.95,3.72
340,2.95,-7.57,6.21
350,3.84,-7.64,8.17
360,3.22,-7.36,9.06
370,2.17,-7.5,9.0
380,0.5,-7.23,8.79
390,-1.24,-7.5,9.12
400,-2.05,-7.61,10.79
410,-1.64,-8.0,12.8
420,-1.31,-8.01,14.95
430,-1.79,-8.04,16.65
440,-2.39,-8.19,17.51
450,-2.45,-8.6,18.25
460,-2.05,-9.27,18.54
470,-1.09,-10.39,18.34
480,-0.28,-11.35,17.55
490,-0.03,-12.22,15.64
500,-0.6,-13.07,13.55
510,-0.75,-13.59,11.82
520,-0.83,-13.46,10.85
530,-1.08,-13.25,10.93
540,-0.79,-12.47,10.59
550,-1.04,-11.99,11.04
560,-1.55,-11.42,12.22
570,-2.41,-10.72,12.45
580,-3.06,-10.17,11.92
590,-3.71,-9.7,10.8
600,-3.91,-9.33,9.52
610,-4.19,-9.1,8.6
620,-3.94,-8.86,8.22
630,-3.42,-8.73,8.34
640,-2.51,-8.8,8.31
650,-1.32,-8.83,8.04
660,0.03,-8.96,7.92
670,1.02,-9.08,8.05
680,1.62,-9.06,8.28
690,1.61,-9.08,8.47
700,1.32,-9.19,8.68
710,0.93,-9.33,9.06
720,1.3,-9.75,9.54
730,1.96,-10.16,10.0
740,2.48,-10.54,10.29
750,3.11,-10.75,11.09
760,3.43,-10.76,12.37
770,3.71,-10.72,13.64
780,3.85,-10.9,14.02
790,3.73,-11.2,13.29
800,3.12,-11.5,11.88
810,2.78,-11.54,10.53
820,2.29,-11.11,9.62
830,1.31,-10.42,9.5
840,1.08,-9.48,10.01
850,0.47,-8.89,10.96
860,0.22,-8.34,11.79
870,0.32,-8.2,12.61
880,0.77,-8.24,12.89
890,0.99,-8.48,12.3
900,0.83,-8.18,11.56
910,0.7,-7.66,11.31
920,1.0,-7.23,11.3
930,1.35,-6.81,11.62
940,2.17,-6.62,11.43
950,2.04,-6.44,10.9
960,1.0,-5.58,10.41
970,-0.15,-4.43,10.34
980,-1.0,-3.25,10.9
990,-1.91,-2.47,11.29
1000,-2.47,-1.87,10.7
