timestamp,x,y,z
0,1.85,6.45,5.49
10,1.86,6.3,5.51
20,1.95,6.16,5.65
30,2.06,6.01,5.86
40,2.17,5.89,5.97
50,2.32,5.77,5.94
60,2.28,5.66,5.91
70,2.26,5.47,5.75
80,2.15,5.28,5.45
90,1.97,5.01,5.11
100,1.82,4.71,4.75
110,1.73,4.41,4.63
120,1.97,4.21,4.51
130,2.32,4.09,4.42
140,2.6,3.95,4.34
150,2.8,3.74,4.22
160,2.73,3.45,3.93
170,2.77,2.98,3.61
180,3.11,2.46,3.31
190,2.86,2.07,2.89
200,2.43,2.0,2.68
210,2.63,1.99,2.69
220,3.03,1.9,2.46
230,3.79,1.57,1.99
240,4.54,1.05,1.67
250,5.12,0.46,1.38
260,5.05,-0.02,0.87
270,3.76,-0.39,1.05
280,3.25,-0.93,1.37
290,3.41,-2.15,1.15
300,2.39,-3.39,1.02
310,0.9,-4.66,1.75
320,-0.4,-5.77,3.12
330,-1.39,-6.72,5.26
340,-1.1,-7.67,8.41
350,-0.94,-8.18,11.63
360,-2.14,-8.16,13.61
370,-2.65,-8.76,14.58
380,-2.31,-10.09,13.96
390,-3.35,-11.37,12.78
400,-5.1,-12.59,13.72
410,-6.79,-12.4,18.06
420,-6.01,-11.53,25.52
430,-2.57,-10.69,33.33
440,0.73,-8.8,35.23
450,2.08,-7.7,32.02
460,1.74,-8.01,28.04
470,0.68,-8.67,24.5
480,-0.26,-8.81,20.26
490,-1.24,-8.79,16.68
500,-1.64,-8.39,14.08
510,-2.23,-7.74,12.84
520,-2.34,-7.22,12.61
530,-2.3,-7.44,13.52
540,-2.37,-6.35,11.91
550,-2.07,-7.07,11.92
560,-1.39,-7.25,12.86
570,-0.96,-7.0,13.69
580,-0.59,-6.89,14.47
590,0.24,-7.02,14.43
600,0.65,-7.18,14.03
610,0.49,-7.31,12.81
620,1.07,-7.87,12.12
630,1.39,-8.14,12.5
640,1.11,-7.93,13.14
650,0.91,-7.66,14.12
660,1.44,-7.29,16.05
670,2.67,-6.84,18.2
680,3.71,-6.73,18.97
690,3.87,-7.13,18.06
700,3.7,-7.62,16.38
710,3.22,-7.97,15.25
720,2.6,-8.26,14.83
730,2.05,-8.34,14.96
740,1.87,-7.84,16.99
750,1.71,-7.18,19.52
760,1.43,-6.64,21.2
770,1.6,-6.31,22.65
780,2.78,-6.52,24.48
790,4.45,-7.77,24.04
800,4.72,-9.53,21.05
810,3.89,-10.58,17.98
820,2.5,-10.64,15.85
830,1.47,-10.02,15.74
840,1.14,-9.37,16.86
850,1.65,-9.2,18.5
860,2.67,-9.9,18.18
870,2.71,-11.53,15.31
880,1.42,-12.47,11.99
890,0.35,-12.6,8.54
900,-1.36,-12.27,4.74
910,-4.77,-11.25,1.31
920,-8.6,-8.49,-2.64
930,-10.79,-6.71,-6.04
940,-11.61,-4.45,-10.03
950,-10.42,-2.47,-11.5
960,-6.79,-1.22,-11.64
970,-3.78,-0.23,-10.98
980,-2.37,1.12,-8.72
990,-1.07,2.53,-6.03
1000,-0.58,3.28,-4.97
