timestamp,x,y,z
0,4.6,3.95,9.27
10,4.81,3.64,9.2
20,5.01,3.42,8.86
30,4.72,3.37,7.88
40,3.68,3.32,6.03
50,2.92,3.08,4.26
60,2.66,2.66,2.94
70,2.67,2.12,2.09
80,3.12,1.48,1.7
90,3.66,0.84,1.34
100,4.01,0.43,0.96
110,4.09,0.18,0.83
120,4.26,-0.16,0.78
130,4.0,-0.67,0.36
140,3.45,-1.52,-0.58
150,3.27,-2.55,-1.47
160,3.09,-3.93,-1.45
170,1.87,-4.93,-0.59
180,0.7,-5.48,1.21
190,0.23,-5.98,3.74
200,-0.2,-6.63,5.31
210,-0.77,-7.59,5.83
220,-1.15,-9.15,5.88
230,-1.68,-10.55,7.43
240,-1.82,-11.25,11.74
250,-1.66,-11.27,17.05
260,-1.06,-11.03,20.21
270,-0.23,-11.28,19.72
280,0.41,-11.97,17.51
290,-0.01,-12.96,15.48
300,-1.18,-13.48,14.06
310,-2.06,-14.01,14.26
320,-3.01,-13.77,16.64
330,-3.8,-12.99,21.56
340,-2.26,-11.98,26.56
350,1.21,-11.16,30.33
360,5.07,-10.62,31.61
370,6.75,-10.39,29.98
380,5.63,-10.59,25.17
390,3.99,-10.99,19.84
400,2.38,-11.18,15.45
410,1.31,-11.15,12.11
420,0.57,-10.87,10.04
430,-0.07,-10.43,9.88
440,-0.31,-9.85,10.53
450,-0.21,-9.65,11.38
460,0.47,-9.01,11.8
470,0.77,-9.11,11.28
480,0.95,-9.16,11.27
490,1.44,-9.35,11.01
500,1.8,-9.59,10.99
510,2.05,-9.9,10.89
520,2.07,-10.2,10.66
530,2.01,-10.5,11.2
540,1.74,-10.34,11.42
550,1.79,-10.64,12.7
560,1.73,-10.79,14.37
570,2.4,-11.17,16.64
580,3.82,-11.61,18.58
590,5.0,-11.92,20.07
600,4.99,-11.86,20.31
610,5.04,-11.91,19.17
620,5.27,-12.22,17.24
630,5.15,-12.52,15.28
640,5.15,-12.56,13.74
650,5.23,-12.4,12.8
660,4.66,-11.95,12.43
670,3.86,-11.44,12.52
680,3.04,-10.78,12.61
690,2.28,-10.07,12.58
700,1.86,-9.58,11.76
710,1.58,-9.35,10.57
720,1.38,-9.06,9.88
730,1.08,-8.77,9.96
740,0.21,-8.16,10.67
750,-0.51,-7.48,11.9
760,-1.02,-6.7,13.71
770,-0.73,-6.44,14.79
780,-0.1,-6.95,13.94
790,-0.46,-7.27,11.27
800,-1.65,-7.4,8.91
810,-1.93,-7.15,7.16
820,-1.53,-5.75,4.5
830,-2.13,-4.23,2.98
840,-2.11,-2.79,2.68
850,-2.44,-2.36,2.85
860,-2.81,-1.49,1.47
870,-3.52,-0.75,-0.3
880,-4.42,0.06,-1.22
890,-4.77,0.76,-1.74
900,-4.38,1.41,-2.43
910,-3.89,2.02,-3.3
920,-3.56,2.66,-3.36
930,-3.43,3.34,-2.94
940,-3.43,4.07,-2.05
950,-2.69,4.41,-0.77
960,-1.48,4.38,0.22
970,0.0,4.25,0.84
980,0.43,4.36,1.01
990,0.41,4.67,1.48
1000,0.84,5.11,2.04
