timestamp,x,y,z
0,5.2,1.75,1.09
10,5.35,1.11,0.69
20,5.46,0.77,0.28
30,5.43,0.41,0.14
40,5.4,0.24,-0.0
50,4.96,0.05,-0.48
60,3.95,-0.23,-1.25
70,2.85,-0.58,-1.91
80,1.56,-0.99,-2.24
90,0.16,-1.61,-2.34
100,-0.88,-2.25,-2.12
110,-1.38,-2.98,-1.36
120,-1.35,-3.81,-0.63
130,-0.92,-4.68,-0.2
140,0.44,-5.79,-0.17
150,2.61,-7.25,-0.35
160,4.48,-8.8,-0.21
170,5.0,-9.97,0.34
180,4.44,-10.75,1.4
190,2.71,-11.6,2.41
200,0.33,-12.77,3.25
210,-1.58,-14.19,3.62
220,-2.15,-15.82,4.59
230,-1.81,-17.2,7.05
240,-0.25,-18.27,11.32
250,2.77,-18.73,16.83
260,6.14,-18.66,21.23
270,7.75,-18.29,23.14
280,8.14,-18.09,23.39
290,8.18,-18.11,22.72
300,8.36,-18.19,22.1
310,8.16,-17.99,21.96
320,7.96,-17.76,21.97
330,7.66,-17.59,22.01
340,6.73,-17.24,21.94
350,6.09,-17.07,21.63
360,5.71,-16.83,20.85
370,4.93,-16.22,19.69
380,5.2,-16.56,17.95
390,5.26,-15.76,15.44
400,4.81,-15.68,12.98
410,5.06,-15.23,11.2
420,5.86,-14.73,10.3
430,6.32,-13.97,10.32
440,6.53,-13.25,10.28
450,7.23,-12.53,10.85
460,8.25,-11.98,12.46
470,9.59,-11.7,14.36
480,10.99,-11.7,16.3
490,12.05,-12.17,17.16
500,12.63,-12.9,16.58
510,12.56,-13.64,15.39
520,11.63,-14.18,14.43
530,10.34,-14.4,13.71
540,8.86,-14.3,13.78
550,6.54,-13.82,14.36
560,4.29,-13.01,16.33
570,2.77,-12.47,18.95
580,2.21,-12.83,19.87
590,2.27,-14.01,17.08
600,1.39,-15.36,11.46
610,-0.99,-14.91,5.54
620,-3.64,-13.01,3.03
630,-5.5,-10.63,4.18
640,-5.67,-8.59,7.17
650,-3.28,-8.03,8.81
660,-1.0,-8.37,7.03
670,0.39,-8.52,2.12
680,-1.9,-6.54,-3.35
690,-5.72,-3.54,-6.5
700,-7.84,-0.46,-7.55
710,-6.32,1.23,-7.11
720,-3.2,2.12,-5.31
730,-0.93,2.88,-2.65
740,-0.07,3.68,-0.51
750,0.35,4.17,0.4
760,0.9,4.52,0.34
770,1.29,4.98,0.28
780,1.1,5.39,0.59
790,0.96,5.83,1.01
800,0.77,6.04,1.19
810,0.5,6.08,1.51
820,0.54,6.12,2.51
830,1.14,6.23,4.37
840,2.37,6.38,6.25
850,3.08,6.36,6.84
860,3.59,6.43,6.73
870,4.24,6.32,6.33
880,4.19,6.39,6.15
890,3.94,6.59,6.27
900,3.83,6.76,6.0
910,3.64,6.89,5.72
920,3.7,7.02,6.2
930,4.12,7.02,6.92
940,4.42,6.9,7.17
950,5.1,6.66,7.11
960,5.86,6.57,7.54
970,5.6,6.79,7.86
980,4.62,6.91,7.26
990,3.9,6.81,6.2
1000,3.41,6.85,5.55
