timestamp,x,y,z
0,2.59,0.16,4.32
10,2.6,-0.87,4.72
20,2.68,-1.86,5.19
30,2.9,-2.89,5.36
40,3.42,-3.79,4.83
50,3.44,-4.87,3.22
60,2.68,-5.76,0.76
70,1.6,-6.27,-2.37
80,1.02,-6.11,-5.41
90,1.17,-5.82,-7.14
100,1.67,-5.88,-7.97
110,2.48,-5.78,-8.81
120,2.84,-5.66,-9.91
130,3.05,-5.51,-11.16
140,3.62,-4.98,-13.02
150,4.06,-4.56,-14.81
160,4.95,-4.06,-16.83
170,6.25,-3.54,-19.32
180,7.35,-2.73,-22.18
190,7.95,-1.58,-25.18
200,7.88,-0.41,-26.05
210,7.55,-0.15,-23.83
220,7.41,-0.57,-20.28
230,6.96,-0.87,-17.48
240,6.99,-0.97,-15.94
250,7.64,-1.19,-15.27
260,8.49,-1.46,-14.64
270,8.89,-1.64,-13.91
280,9.21,-1.34,-13.63
290,10.06,-1.28,-13.37
300,11.0,-1.1,-13.39
310,11.86,-0.8,-14.15
320,11.96,-0.94,-14.83
330,11.73,-1.15,-14.99
340,12.01,-1.25,-14.5
350,12.41,-1.24,-13.54
360,12.85,-1.19,-12.81
370,13.73,-1.21,-12.39
380,14.65,-1.23,-11.84
390,15.83,-1.89,-11.85
400,15.52,-0.7,-11.8
410,14.7,-1.4,-10.07
420,14.13,-1.42,-8.56
430,14.28,-0.5,-9.23
440,15.18,-0.32,-9.26
450,15.75,-0.53,-9.02
460,16.95,-0.45,-8.82
470,18.31,-0.34,-8.28
480,18.75,-0.75,-7.47
490,19.02,-1.04,-6.03
500,19.41,-0.95,-4.43
510,19.54,-0.85,-3.03
520,18.92,-0.91,-1.61
530,17.82,-1.02,-0.34
540,17.5,-0.8,0.09
550,17.68,-0.06,-0.63
560,17.37,-0.07,-1.6
570,16.89,-0.3,-1.25
580,15.61,-0.68,-0.54
590,15.44,-0.93,0.82
600,15.17,-1.01,2.04
610,14.42,-1.11,3.54
620,13.5,-1.07,4.53
630,12.58,-0.85,4.95
640,11.83,-0.54,4.82
650,11.27,-0.16,4.39
660,11.15,0.2,3.84
670,11.07,0.39,3.2
680,10.87,0.5,3.15
690,10.11,0.42,3.72
700,9.45,0.48,4.4
710,8.48,0.64,5.08
720,7.75,0.98,5.39
730,7.44,1.61,5.41
740,7.18,2.17,4.94
750,6.93,2.6,4.11
760,6.63,2.92,3.22
770,6.73,3.54,1.69
780,6.63,3.93,0.32
790,6.1,4.06,-0.48
800,4.81,3.83,-0.31
810,3.75,3.73,0.54
820,3.85,3.97,1.35
830,4.54,4.39,1.92
840,5.0,4.55,2.31
850,5.02,4.62,2.45
860,5.05,4.59,2.23
870,4.91,4.72,1.38
880,4.57,4.8,0.87
890,3.51,4.61,0.74
900,2.32,4.36,0.92
910,2.46,4.56,0.8
920,3.52,4.98,0.53
930,4.05,5.09,0.36
940,4.16,5.21,0.1
950,4.16,5.37,-0.83
960,3.91,5.47,-1.91
970,3.51,5.51,-2.85
980,3.06,5.44,-3.47
990,2.47,5.17,-3.53
1000,2.18,5.02,-3.27
