timestamp,x,y,z
0,-4.97,2.97,5.95
10,-4.61,2.71,6.19
20,-4.53,2.45,6.35
30,-4.71,2.16,6.42
40,-4.87,2.0,6.5
50,-5.16,2.12,6.25
60,-5.33,2.07,6.11
70,-5.66,1.71,5.82
80,-7.12,1.07,6.07
90,-8.18,0.55,6.77
100,-9.0,0.04,7.97
110,-9.9,-0.55,9.07
120,-11.04,-1.33,9.97
130,-12.49,-2.69,10.61
140,-14.08,-3.55,11.33
150,-14.73,-4.18,12.34
160,-14.12,-4.09,12.69
170,-12.98,-3.78,12.23
180,-11.81,-3.48,11.19
190,-10.77,-3.33,9.92
200,-10.07,-3.24,8.88
210,-9.79,-3.28,8.26
220,-9.54,-3.19,7.84
230,-8.9,-2.97,7.28
240,-8.36,-2.72,6.9
250,-7.7,-2.41,6.66
260,-7.41,-2.11,6.6
270,-7.0,-1.83,6.47
280,-6.37,-1.59,6.15
290,-5.79,-1.45,5.76
300,-5.28,-1.24,5.43
310,-4.65,-0.85,5.44
320,-4.16,-0.4,5.48
330,-3.66,-0.07,5.37
340,-3.77,0.26,5.8
350,-3.64,0.32,6.18
360,-3.69,0.29,6.12
370,-3.81,0.12,5.82
380,-4.78,-0.08,5.66
390,-5.62,0.19,5.62
400,-5.19,0.93,5.14
410,-4.48,1.68,4.57
420,-3.86,2.1,4.18
430,-3.72,2.11,4.36
440,-3.87,2.09,4.87
450,-4.13,1.86,5.11
460,-4.36,2.0,4.1
470,-4.33,2.54,2.69
480,-3.71,2.89,1.5
490,-3.38,2.85,0.7
500,-3.2,2.73,0.78
510,-2.56,2.46,1.04
520,-1.79,2.12,1.18
530,-0.62,2.06,1.69
540,0.66,2.13,2.59
550,2.19,2.84,3.39
560,4.18,3.64,4.29
570,6.0,4.25,5.05
580,7.32,4.81,4.85
590,8.28,5.0,4.09
600,8.56,4.65,3.1
610,8.03,4.19,1.29
620,6.82,3.74,0.87
630,6.63,3.71,1.5
640,7.14,3.76,3.73
650,8.56,4.26,6.63
660,10.61,4.95,8.91
670,13.1,5.68,10.1
680,15.23,6.96,10.17
690,15.8,7.49,10.51
700,15.02,7.6,11.14
710,12.73,7.18,12.58
720,10.55,6.75,14.26
730,9.75,6.77,15.3
740,9.78,6.85,14.93
750,10.71,7.63,13.36
760,11.68,8.64,12.59
770,11.75,9.22,13.24
780,10.96,8.99,15.65
790,10.06,8.84,19.34
800,9.62,8.64,21.77
810,11.49,8.82,19.7
820,14.13,8.81,13.37
830,13.99,7.84,8.08
840,10.42,5.58,6.1
850,5.82,3.0,7.66
860,2.18,0.75,11.13
870,-0.07,-0.78,14.48
880,-0.67,-1.59,17.39
890,-0.31,-1.8,18.58
900,-1.3,-2.53,19.97
910,-2.17,-2.94,21.13
920,-2.74,-3.34,22.52
930,-3.49,-3.51,23.83
940,-3.08,-3.44,23.43
950,-3.06,-3.34,21.98
960,-3.38,-3.33,20.29
970,-4.06,-3.75,19.08
980,-6.25,-4.12,18.52
990,-6.96,-4.45,19.49
1000,-6.96,-5.09,20.77
