timestamp,x,y,z
0,1.24,-2.41,5.34
10,1.86,-3.19,4.88
20,1.82,-4.48,4.36
30,1.23,-5.87,3.27
40,0.79,-7.21,2.0
50,-0.34,-8.67,0.34
60,-1.21,-9.79,-2.66
70,-1.29,-9.97,-6.54
80,-1.01,-9.9,-10.06
90,-1.53,-9.92,-12.29
100,-3.04,-10.31,-13.43
110,-3.53,-10.33,-14.64
120,-2.69,-10.4,-14.97
130,-2.16,-11.17,-14.65
140,-1.29,-11.64,-16.03
150,-0.46,-11.61,-18.47
160,-0.17,-11.92,-20.08
170,0.36,-12.35,-21.63
180,1.23,-10.38,-25.68
190,1.14,-8.66,-31.25
200,1.37,-8.1,-32.95
210,1.58,-8.15,-30.98
220,1.62,-8.67,-27.98
230,2.36,-9.06,-25.0
240,3.43,-9.16,-22.99
250,4.61,-9.12,-21.77
260,6.11,-9.24,-20.41
270,7.48,-9.35,-18.84
280,8.86,-9.49,-17.29
290,10.66,-9.39,-16.13
300,12.54,-8.68,-16.12
310,14.02,-7.89,-16.98
320,13.78,-7.71,-17.81
330,13.25,-7.73,-16.98
340,12.53,-7.96,-15.29
350,12.7,-8.05,-13.95
360,14.25,-7.95,-13.35
370,16.92,-7.69,-13.26
380,19.61,-7.38,-13.06
390,21.86,-6.67,-12.41
400,21.85,-6.72,-11.11
410,21.03,-6.82,-9.05
420,19.76,-6.69,-6.68
430,18.28,-6.41,-5.34
440,16.77,-5.43,-5.87
450,15.54,-4.63,-6.94
460,15.95,-4.42,-7.07
470,18.19,-4.59,-5.98
480,20.77,-4.99,-4.34
490,21.55,-5.72,-2.16
500,20.63,-6.13,0.66
510,18.24,-6.78,4.05
520,15.45,-6.93,7.58
530,14.19,-6.03,10.09
540,13.87,-4.88,11.16
550,14.0,-4.16,11.14
560,14.14,-3.62,9.91
570,14.69,-2.75,8.07
580,15.58,-1.97,5.88
590,15.9,-1.97,3.86
600,13.9,-3.35,3.69
610,8.48,-5.24,4.58
620,3.73,-5.27,4.36
630,1.65,-4.26,3.58
640,3.83,-2.15,1.74
650,4.58,-0.14,4.3
660,6.02,-0.86,4.01
670,6.98,-0.99,3.02
680,6.19,-0.1,2.02
690,6.09,0.17,1.87
700,5.44,-0.55,1.89
710,2.74,-1.5,1.34
720,-0.17,-4.02,-0.59
730,-7.17,-2.08,-1.83
740,-7.32,-0.35,-3.17
750,-2.72,0.25,-3.68
760,0.44,0.52,-3.79
770,0.75,0.46,-2.83
780,-0.91,0.51,-1.9
790,-2.93,0.13,-1.29
800,-5.56,-0.53,-1.87
810,-7.13,-0.58,-3.0
820,-7.24,-0.56,-3.57
830,-6.93,-0.94,-3.95
840,-6.54,-1.15,-4.21
850,-5.48,-0.85,-5.06
860,-4.26,-0.73,-7.23
870,-3.21,-0.93,-9.95
880,-2.24,-0.72,-12.52
890,-1.95,-0.89,-13.63
900,-2.35,-0.38,-13.4
910,-1.79,-0.35,-12.07
920,-1.0,-0.22,-12.06
930,-0.1,0.39,-14.03
940,1.09,1.25,-17.66
950,2.05,1.57,-20.54
960,1.68,1.23,-20.53
970,0.75,0.91,-18.62
980,-0.0,0.88,-16.98
990,-0.3,1.02,-16.47
1000,-0.26,1.25,-16.04
