timestamp,x,y,z
0,-0.01,-3.78,10.37
10,-0.1,-4.86,9.87
20,-0.49,-6.0,9.23
30,-1.02,-7.17,8.21
40,-1.31,-8.24,6.97
50,-1.33,-9.36,5.7
60,-1.03,-10.39,4.45
70,-0.38,-11.17,2.74
80,0.43,-11.68,0.4
90,0.53,-12.5,-1.84
100,0.44,-13.04,-4.08
110,0.49,-13.5,-5.8
120,1.18,-14.22,-6.98
130,2.63,-14.56,-8.87
140,4.53,-14.81,-11.26
150,6.96,-14.9,-12.63
160,9.09,-14.32,-13.69
170,12.07,-13.07,-16.01
180,16.97,-10.95,-19.52
190,21.65,-8.59,-23.1
200,24.2,-6.28,-25.06
210,24.72,-4.55,-24.87
220,22.91,-4.3,-23.17
230,21.63,-3.75,-21.4
240,20.21,-3.06,-20.53
250,18.58,-2.63,-20.14
260,17.78,-2.51,-19.9
270,17.57,-2.69,-18.6
280,17.87,-2.75,-16.58
290,18.64,-2.95,-14.39
300,18.93,-3.05,-12.0
310,18.77,-3.39,-9.84
320,17.68,-3.03,-8.44
330,17.18,-2.94,-7.33
340,17.5,-2.59,-5.39
350,17.75,-1.91,-4.05
360,18.09,-1.23,-3.38
370,18.23,-0.79,-3.39
380,17.86,-0.53,-3.58
390,17.07,-0.28,-3.06
400,16.4,-0.14,-1.48
410,16.22,0.19,0.23
420,16.87,0.63,1.31
430,17.57,1.16,1.07
440,17.11,1.27,0.17
450,16.58,1.45,-0.87
460,16.87,1.11,-1.63
470,17.17,0.33,-1.3
480,17.2,-0.57,0.61
490,17.38,-1.24,3.44
500,18.5,-1.38,6.11
510,19.65,-1.46,8.11
520,19.79,-1.61,9.0
530,19.25,-1.93,9.06
540,18.27,-2.73,9.45
550,17.16,-3.79,10.59
560,16.41,-4.91,12.41
570,16.43,-5.62,14.75
580,16.91,-5.98,16.79
590,17.08,-6.31,18.08
600,16.55,-6.5,19.05
610,15.69,-6.73,19.31
620,14.34,-7.05,19.16
630,12.65,-7.2,18.63
640,11.38,-6.89,17.95
650,10.52,-6.47,17.21
660,10.23,-5.94,15.94
670,10.21,-5.2,14.11
680,9.98,-4.2,11.24
690,9.2,-3.68,9.37
700,7.43,-3.31,8.8
710,5.14,-3.72,9.16
720,2.29,-4.27,9.62
730,0.46,-3.66,9.13
740,0.93,-2.32,7.86
750,2.95,-1.27,6.92
760,4.32,-0.97,6.37
770,4.41,-0.85,5.68
780,3.66,-0.71,4.72
790,3.07,-0.38,3.51
800,2.25,-0.1,2.26
810,0.82,0.26,1.17
820,-0.27,0.7,0.67
830,-0.17,1.1,1.07
840,0.74,1.44,1.62
850,1.39,1.52,1.71
860,1.24,1.61,1.1
870,0.81,1.81,-0.57
880,0.47,1.95,-3.23
890,-0.14,2.09,-5.72
900,-0.92,2.16,-6.59
910,-1.41,2.37,-6.21
920,-1.12,2.61,-5.34
930,0.04,2.6,-4.57
940,0.99,2.42,-4.28
950,1.64,2.45,-4.57
960,1.97,2.61,-5.35
970,1.53,2.76,-6.43
980,0.78,3.11,-7.69
990,0.38,3.52,-8.94
1000,-0.01,3.81,-9.31
