timestamp,x,y,z
0,-9.42,-0.57,3.43
10,-10.28,-1.46,3.83
20,-10.79,-2.15,3.97
30,-10.89,-2.41,3.42
40,-10.77,-2.35,2.66
50,-10.62,-2.07,2.2
60,-10.17,-1.9,1.82
70,-10.0,-1.91,1.35
80,-10.23,-2.19,1.08
90,-10.97,-2.76,1.22
100,-12.02,-3.32,1.59
110,-13.06,-3.53,2.0
120,-13.48,-3.23,2.33
130,-12.88,-2.68,2.32
140,-11.67,-2.25,1.91
150,-10.39,-2.0,1.24
160,-9.13,-1.96,0.82
170,-8.29,-2.14,0.8
180,-7.89,-2.23,1.24
190,-7.2,-1.87,1.76
200,-5.98,-1.11,2.07
210,-4.02,-0.38,1.9
220,-1.82,0.06,1.53
230,-0.22,0.15,1.5
240,0.55,0.3,2.23
250,0.48,0.58,3.48
260,0.26,0.71,4.81
270,-0.17,0.9,5.48
280,-0.05,1.44,5.59
290,1.17,1.84,5.17
300,2.61,2.09,5.18
310,3.96,2.16,5.27
320,5.22,2.33,5.03
330,5.94,2.67,5.07
340,5.54,2.94,5.6
350,4.69,3.41,7.07
360,4.69,3.62,8.69
370,5.28,4.0,9.67
380,5.91,4.05,10.23
390,6.73,3.8,10.3
400,7.96,3.76,10.37
410,8.9,4.17,10.3
420,8.83,3.32,12.17
430,7.04,1.78,14.91
440,5.84,1.18,17.74
450,6.5,1.38,19.48
460,8.21,2.61,19.2
470,9.47,3.46,19.29
480,9.45,3.19,20.25
490,8.43,2.72,21.46
500,6.57,1.58,23.03
510,4.92,0.64,23.15
520,5.31,0.95,22.4
530,6.14,1.35,21.69
540,5.53,0.81,21.49
550,4.81,0.45,21.27
560,3.62,-0.12,21.52
570,2.97,-0.81,20.71
580,3.45,-1.04,19.39
590,3.81,-1.53,18.74
600,3.74,-2.19,18.34
610,2.44,-3.1,18.04
620,0.01,-4.24,18.73
630,-1.91,-5.0,19.15
640,-2.97,-5.08,19.17
650,-2.45,-4.23,18.57
660,-1.61,-3.59,17.07
670,-3.32,-4.37,16.89
680,-6.43,-5.8,18.0
690,-10.31,-7.22,20.01
700,-13.91,-8.0,22.01
710,-14.56,-7.73,23.09
720,-13.39,-6.79,22.98
730,-11.11,-5.43,21.81
740,-8.45,-4.84,21.53
750,-6.26,-4.42,20.8
760,-6.05,-4.51,19.31
770,-6.76,-5.37,19.02
780,-8.46,-6.38,19.35
790,-9.64,-7.17,19.58
800,-9.04,-7.21,18.42
810,-7.84,-6.77,16.8
820,-6.41,-6.53,15.11
830,-5.79,-6.66,13.52
840,-6.11,-6.97,12.28
850,-6.83,-7.44,11.8
860,-7.84,-8.18,11.4
870,-8.9,-8.71,10.47
880,-8.96,-8.74,9.32
890,-8.0,-8.11,8.46
900,-7.1,-7.37,7.94
910,-6.26,-6.87,7.95
920,-6.27,-6.72,8.54
930,-6.34,-6.6,9.04
940,-5.92,-6.29,9.01
950,-5.0,-5.65,8.51
960,-3.66,-4.81,7.49
970,-2.29,-3.98,5.94
980,-1.91,-3.48,4.92
990,-2.67,-3.21,5.3
1000,-3.37,-3.1,6.63
