timestamp,x,y,z
0,-9.16,0.6,2.35
10,-8.57,0.72,1.64
20,-8.12,0.41,0.97
30,-8.19,-0.3,0.31
40,-8.54,-1.15,-0.12
50,-8.82,-1.74,-0.47
60,-8.83,-1.53,-0.69
70,-8.3,-1.35,-0.8
80,-7.63,-1.52,-1.37
90,-7.28,-1.86,-2.47
100,-6.78,-2.11,-3.19
110,-5.37,-2.16,-3.1
120,-4.18,-2.18,-2.74
130,-3.28,-2.66,-2.65
140,-2.41,-2.71,-2.97
150,-1.61,-2.33,-2.88
160,-0.2,-1.99,-1.97
170,0.9,-1.74,-0.69
180,1.84,-1.44,0.48
190,3.17,-1.1,1.4
200,4.62,-0.93,1.73
210,6.28,-1.07,0.94
220,7.74,-0.69,-0.33
230,9.36,0.46,-0.21
240,10.69,1.42,2.51
250,10.8,1.98,6.79
260,9.65,2.35,10.32
270,9.35,2.8,11.04
280,9.4,3.0,10.21
290,9.77,2.61,9.83
300,10.6,2.38,10.69
310,10.84,2.68,12.89
320,11.24,3.94,15.46
330,13.24,5.16,16.44
340,15.26,6.3,14.51
350,15.61,6.52,13.02
360,15.63,6.18,13.34
370,15.28,5.62,14.79
380,14.42,5.04,16.99
390,13.23,4.73,19.1
400,11.31,4.3,21.66
410,10.52,4.53,22.78
420,10.98,5.0,22.78
430,12.98,5.5,21.08
440,13.26,4.88,19.57
450,11.84,3.19,20.51
460,10.3,1.45,21.08
470,7.99,-0.24,21.39
480,6.19,-1.2,21.82
490,5.57,-1.24,21.45
500,6.38,-0.92,20.02
510,8.2,-0.84,16.96
520,8.35,-1.64,14.18
530,6.62,-3.25,13.44
540,4.46,-4.96,13.59
550,1.9,-6.42,14.09
560,0.04,-7.08,14.7
570,-1.08,-7.54,15.52
580,-2.77,-8.38,17.23
590,-4.83,-9.48,19.58
600,-6.62,-10.11,21.62
610,-7.39,-10.16,23.17
620,-6.1,-9.53,24.48
630,-4.19,-8.43,25.21
640,-3.2,-7.77,25.06
650,-2.56,-7.53,23.73
660,-2.4,-7.51,22.14
670,-2.53,-7.47,20.9
680,-2.47,-7.47,19.59
690,-2.28,-7.31,18.0
700,-2.27,-7.02,16.43
710,-2.4,-6.69,15.02
720,-2.92,-6.53,13.92
730,-3.96,-6.61,13.35
740,-4.59,-6.72,13.05
750,-4.46,-6.64,12.8
760,-4.18,-6.47,12.74
770,-3.56,-6.17,12.23
780,-3.05,-5.89,11.45
790,-2.89,-5.65,10.86
800,-2.96,-5.3,10.62
810,-2.87,-4.91,10.69
820,-2.77,-4.65,10.57
830,-2.65,-4.49,10.41
840,-2.48,-4.35,10.38
850,-2.35,-4.49,10.38
860,-2.4,-4.54,10.29
870,-2.85,-4.17,10.37
880,-3.16,-3.83,10.75
890,-3.4,-3.06,11.08
900,-3.17,-2.11,11.3
910,-2.46,-1.47,10.97
920,-2.08,-1.24,10.12
930,-1.99,-1.34,8.97
940,-2.21,-1.36,7.71
950,-2.07,-1.3,6.74
960,-1.94,-0.96,5.39
970,-1.85,-0.35,4.23
980,-1.47,0.38,3.4
990,-1.22,1.02,2.62
1000,-1.47,1.68,1.98
