timestamp,x,y,z
0,-8.28,-2.12,5.13
10,-8.26,-2.18,4.97
20,-8.5,-2.28,5.04
30,-8.64,-2.1,5.03
40,-8.59,-2.08,4.99
50,-8.13,-1.66,5.08
60,-7.26,-1.2,4.96
70,-6.53,-0.85,4.74
80,-6.47,-0.79,4.52
90,-6.71,-0.86,4.41
100,-6.41,-0.83,4.12
110,-6.03,-0.93,3.68
120,-5.33,-0.92,2.87
130,-4.65,-1.02,2.01
140,-4.17,-0.79,1.45
150,-3.47,-0.68,1.4
160,-2.67,-0.23,1.34
170,-1.98,0.25,1.55
180,-1.37,0.53,1.78
190,-0.78,0.59,1.85
200,-0.4,0.52,1.86
210,-0.07,0.4,2.03
220,-0.32,0.65,2.45
230,0.3,1.44,2.79
240,1.62,2.4,3.22
250,2.74,3.18,3.87
260,3.95,3.61,4.27
270,4.66,3.69,4.5
280,5.6,3.48,3.67
290,5.82,3.12,3.02
300,5.7,2.53,2.3
310,5.32,2.3,2.16
320,6.01,2.22,2.78
330,7.66,2.61,4.36
340,9.48,3.0,6.6
350,11.58,3.39,8.89
360,14.52,4.09,10.18
370,17.09,4.72,11.48
380,17.68,4.71,13.05
390,16.54,4.24,13.73
400,15.66,4.03,13.17
410,15.27,3.97,12.58
420,15.51,4.21,12.49
430,15.72,4.55,12.54
440,16.35,4.67,13.78
450,16.38,4.88,14.4
460,15.91,4.38,14.04
470,14.85,3.77,14.02
480,13.98,3.58,14.86
490,14.13,3.84,15.94
500,14.41,3.95,17.14
510,14.06,3.68,18.3
520,12.39,2.91,19.18
530,9.59,1.52,19.91
540,6.88,0.17,19.9
550,4.85,-0.88,19.6
560,4.13,-1.33,19.07
570,5.04,-1.25,18.4
580,6.31,-1.31,17.9
590,6.58,-1.64,17.95
600,5.04,-2.52,19.18
610,1.9,-3.91,20.5
620,-0.94,-4.58,21.45
630,-1.96,-4.34,20.98
640,-1.13,-3.75,18.66
650,-0.33,-3.49,16.54
660,-0.13,-3.67,16.28
670,-0.61,-4.09,17.1
680,-1.68,-4.51,18.07
690,-2.77,-4.74,19.31
700,-3.41,-4.37,20.6
710,-2.87,-3.57,21.22
720,-1.9,-2.57,21.06
730,-1.0,-1.92,20.19
740,-1.12,-2.04,19.44
750,-2.56,-2.91,19.22
760,-3.93,-3.55,19.29
770,-4.07,-3.58,19.21
780,-3.61,-3.14,18.81
790,-2.84,-2.31,17.97
800,-1.94,-1.68,16.63
810,-1.4,-1.51,14.75
820,-1.48,-1.7,13.29
830,-2.25,-2.08,12.97
840,-3.42,-2.52,13.08
850,-4.87,-2.98,13.3
860,-5.33,-3.07,12.74
870,-5.07,-2.81,11.19
880,-4.92,-2.59,9.27
890,-5.02,-2.63,7.61
900,-5.27,-2.63,7.25
910,-5.17,-2.46,8.36
920,-4.83,-2.3,9.99
930,-4.68,-2.36,11.34
940,-4.27,-2.41,11.47
950,-3.73,-2.47,10.81
960,-3.28,-2.46,9.38
970,-2.45,-2.19,6.69
980,-2.03,-2.02,5.22
990,-1.8,-1.82,4.24
1000,-1.71,-1.67,4.0
