timestamp,x,y,z
0,8.57,6.75,-1.03
10,8.67,6.69,-0.81
20,8.74,6.61,-0.54
30,8.76,6.55,-0.37
40,8.75,6.52,-0.29
50,8.66,6.47,-0.28
60,8.53,6.43,-0.31
70,8.42,6.37,-0.32
80,8.27,6.33,-0.25
90,8.07,6.27,-0.17
100,7.92,6.2,-0.13
110,7.81,6.17,-0.06
120,7.76,6.13,0.02
130,7.78,6.08,0.11
140,7.77,6.04,0.23
150,7.72,5.96,0.28
160,7.64,5.91,0.32
170,7.52,5.89,0.22
180,7.44,5.88,0.06
190,7.48,5.91,-0.08
200,7.63,5.94,-0.15
210,7.66,5.99,-0.2
220,7.59,6.01,-0.31
230,7.52,6.03,-0.5
240,7.57,6.08,-0.49
250,7.64,6.16,-0.32
260,7.59,6.36,-0.23
270,7.64,6.74,-0.04
280,7.97,7.23,0.34
290,8.41,8.0,0.15
300,8.97,9.04,-0.87
310,9.56,10.17,-2.47
320,10.42,11.43,-4.74
330,11.04,12.54,-7.0
340,12.12,13.23,-7.92
350,13.14,13.73,-7.95
360,14.04,14.05,-7.78
370,15.28,14.33,-7.63
380,16.51,14.37,-7.41
390,17.05,14.32,-7.17
400,16.76,13.92,-7.14
410,15.57,13.29,-6.7
420,14.05,12.3,-5.99
430,12.84,11.39,-5.17
440,12.11,10.61,-4.26
450,11.59,9.93,-2.85
460,10.99,9.21,-1.31
470,10.13,8.29,-0.08
480,9.05,7.38,1.13
490,8.02,6.65,2.17
500,7.08,6.11,2.96
510,6.05,5.72,3.37
520,4.86,5.68,3.22
530,3.88,5.72,2.65
540,3.26,5.69,1.98
550,2.76,5.43,1.58
560,2.47,5.02,1.75
570,2.46,4.46,2.32
580,2.41,3.67,3.31
590,2.39,3.01,4.13
600,2.48,2.71,4.7
610,2.39,2.36,5.46
620,2.15,1.88,6.65
630,1.98,1.46,8.19
640,2.14,0.99,9.84
650,2.41,0.41,11.27
660,2.29,-0.45,12.38
670,1.2,-1.67,13.12
680,0.28,-2.53,13.18
690,0.35,-2.75,12.37
700,0.74,-2.69,10.55
710,1.01,-2.79,9.17
720,0.74,-3.26,8.48
730,-0.22,-3.97,7.74
740,-1.52,-4.88,6.94
750,-2.79,-5.87,5.64
760,-3.46,-6.27,3.78
770,-4.07,-6.65,1.88
780,-5.03,-7.3,0.5
790,-5.23,-8.02,-0.34
800,-4.57,-8.52,-1.44
810,-3.54,-8.97,-2.52
820,-2.21,-9.27,-3.43
830,-1.39,-9.62,-4.27
840,-0.78,-9.86,-5.39
850,0.04,-9.82,-7.49
860,0.96,-9.66,-10.06
870,1.88,-8.96,-12.87
880,2.7,-8.26,-15.96
890,4.01,-7.57,-18.63
900,6.79,-6.73,-20.4
910,9.92,-5.64,-21.56
920,11.74,-4.71,-22.19
930,11.55,-4.46,-21.82
940,10.93,-4.65,-20.97
950,11.12,-4.84,-20.18
960,11.34,-5.46,-19.47
970,12.14,-6.43,-18.37
980,13.49,-7.44,-17.18
990,14.75,-8.29,-16.32
1000,15.61,-9.17,-15.53
