timestamp,x,y,z
0,-11.23,-1.78,3.04
10,-10.76,-1.68,2.51
20,-10.29,-1.59,2.14
30,-9.77,-1.64,1.92
40,-9.46,-1.65,2.0
50,-8.84,-1.5,2.85
60,-7.95,-1.28,4.01
70,-6.93,-0.87,4.47
80,-5.77,-0.47,4.25
90,-4.53,-0.06,3.81
100,-3.6,0.28,3.2
110,-3.04,0.52,3.21
120,-3.43,0.39,4.02
130,-4.44,0.34,5.08
140,-5.01,0.3,6.0
150,-4.64,0.24,6.29
160,-4.54,0.15,6.03
170,-4.23,0.22,5.79
180,-3.45,0.04,5.53
190,-2.8,0.22,4.76
200,-1.72,0.89,3.96
210,-0.37,1.26,3.45
220,0.61,1.58,2.87
230,0.8,2.17,2.41
240,1.49,2.73,2.32
250,2.39,2.89,2.51
260,3.09,2.74,2.69
270,4.56,3.06,2.85
280,6.42,3.36,3.44
290,7.22,3.51,4.21
300,8.12,3.95,4.17
310,9.78,4.32,3.84
320,11.37,4.84,3.98
330,13.32,5.33,4.73
340,16.03,6.38,5.88
350,17.74,7.24,7.85
360,18.31,7.22,10.0
370,16.77,6.53,11.54
380,14.24,5.3,12.75
390,11.17,3.93,13.78
400,8.45,3.08,14.69
410,7.16,3.32,15.14
420,8.12,4.44,14.92
430,10.24,5.44,13.51
440,10.37,4.59,13.77
450,9.4,3.64,15.16
460,8.47,2.82,16.25
470,7.31,2.3,18.01
480,6.7,2.23,19.96
490,7.48,2.65,21.55
500,9.43,3.27,22.03
510,11.54,3.65,20.96
520,13.05,3.24,19.33
530,13.13,2.39,17.85
540,11.83,0.96,17.18
550,9.87,-0.68,16.83
560,6.75,-2.24,17.09
570,4.4,-2.85,18.21
580,4.36,-2.43,18.97
590,4.89,-2.3,19.08
600,5.1,-2.73,18.94
610,4.78,-3.49,19.05
620,2.63,-5.13,20.1
630,-0.2,-6.75,21.1
640,-1.52,-7.67,20.5
650,-0.79,-7.63,20.03
660,-0.82,-7.55,19.23
670,-1.33,-7.13,19.98
680,-1.59,-7.04,21.42
690,-2.22,-7.17,22.89
700,-3.37,-7.53,23.84
710,-5.0,-7.71,24.1
720,-6.56,-7.56,23.76
730,-8.22,-7.98,22.79
740,-8.31,-7.67,20.9
750,-7.08,-7.09,19.39
760,-4.94,-6.35,18.58
770,-2.85,-5.59,18.28
780,-1.18,-5.1,18.34
790,-0.87,-5.09,17.94
800,-1.31,-4.99,16.8
810,-1.36,-4.58,15.15
820,-1.08,-4.15,12.68
830,-1.26,-3.93,10.21
840,-2.06,-3.96,8.5
850,-3.15,-4.06,8.43
860,-3.95,-4.1,9.8
870,-4.27,-3.95,10.93
880,-3.97,-3.38,11.57
890,-3.04,-2.59,11.57
900,-2.01,-2.05,10.68
910,-1.7,-1.73,9.13
920,-2.34,-1.73,8.11
930,-2.83,-1.99,8.31
940,-2.9,-2.12,8.97
950,-2.72,-2.26,9.39
960,-2.54,-2.49,9.23
970,-2.44,-2.82,8.82
980,-2.59,-3.1,8.05
990,-2.26,-3.1,6.94
1000,-1.82,-2.83,6.05
