timestamp,x,y,z
0,-9.02,-1.98,5.63
10,-8.87,-1.95,5.68
20,-8.64,-1.87,5.26
30,-8.53,-1.67,4.9
40,-8.1,-1.48,4.06
50,-7.89,-1.46,3.07
60,-7.93,-1.51,2.55
70,-7.48,-1.55,2.38
80,-7.02,-1.76,2.46
90,-6.73,-1.91,2.86
100,-6.09,-2.02,3.38
110,-5.51,-1.92,3.64
120,-4.59,-1.58,3.26
130,-3.17,-1.08,2.52
140,-2.01,-0.67,2.32
150,-0.99,-0.55,2.49
160,-0.39,-0.92,2.86
170,-0.96,-1.03,3.51
180,-1.52,-0.37,3.97
190,-0.77,0.32,4.24
200,0.13,1.17,4.09
210,1.36,1.87,3.85
220,2.53,2.09,3.8
230,2.88,1.7,4.07
240,2.57,1.6,4.58
250,2.32,1.83,4.8
260,2.32,2.43,4.36
270,3.0,3.47,3.84
280,3.87,4.58,3.61
290,4.46,5.23,3.73
300,4.55,5.0,4.13
310,4.26,4.51,4.49
320,4.11,4.27,4.72
330,4.24,4.26,4.98
340,5.2,4.81,5.88
350,7.2,6.16,6.74
360,10.45,7.84,7.6
370,14.27,9.28,7.88
380,16.58,9.95,7.49
390,16.87,9.64,6.67
400,14.03,8.02,6.71
410,9.08,5.72,8.96
420,4.63,4.23,11.23
430,2.71,4.06,13.18
440,3.13,4.83,15.61
450,3.7,5.58,17.85
460,4.18,5.47,19.23
470,3.62,4.78,18.58
480,1.63,3.87,19.22
490,1.6,3.02,21.27
500,1.03,2.82,24.16
510,0.13,2.74,27.07
520,0.59,3.16,27.65
530,2.14,3.84,26.37
540,4.12,4.16,23.68
550,5.34,3.84,20.64
560,6.05,3.12,17.37
570,6.59,2.75,14.29
580,6.04,2.23,12.74
590,5.73,1.97,11.83
600,5.32,1.33,11.08
610,4.17,0.34,11.31
620,3.46,-0.59,12.74
630,2.3,-1.7,15.22
640,0.68,-2.71,18.37
650,0.22,-2.99,20.59
660,-0.39,-3.37,21.64
670,-1.8,-3.83,21.2
680,-3.4,-4.39,19.86
690,-5.12,-5.5,18.16
700,-9.08,-7.43,17.79
710,-13.76,-8.73,19.35
720,-16.27,-9.33,20.77
730,-16.64,-9.05,21.31
740,-15.07,-8.17,20.52
750,-12.98,-7.1,18.82
760,-11.26,-5.96,17.32
770,-9.87,-5.22,16.58
780,-8.78,-4.96,16.35
790,-8.02,-4.99,16.11
800,-7.62,-5.18,15.76
810,-7.39,-5.33,15.46
820,-7.24,-5.32,14.53
830,-7.01,-4.57,13.07
840,-6.38,-3.7,11.71
850,-5.88,-3.06,10.57
860,-5.41,-2.72,9.71
870,-5.13,-2.81,9.72
880,-5.11,-3.04,10.25
890,-4.96,-3.17,10.84
900,-4.47,-3.08,11.06
910,-4.31,-3.1,10.69
920,-4.96,-3.37,10.1
930,-6.39,-3.77,10.11
940,-7.39,-4.01,9.99
950,-7.4,-3.79,9.69
960,-6.59,-3.42,9.15
970,-5.54,-2.97,8.41
980,-4.67,-2.66,7.69
990,-4.2,-2.44,7.06
1000,-4.06,-2.34,6.78
