timestamp,x,y,z
0,0.66,-4.13,-2.65
10,0.11,-4.64,-3.34
20,-0.22,-5.31,-3.75
30,-0.88,-5.98,-4.44
40,-1.9,-6.77,-5.77
50,-2.52,-7.44,-7.4
60,-2.81,-8.04,-8.68
70,-2.68,-8.55,-9.05
80,-2.24,-9.17,-9.7
90,-2.06,-9.68,-11.93
100,-1.77,-10.14,-15.58
110,-0.62,-10.01,-19.24
120,0.97,-9.38,-21.56
130,2.01,-8.65,-22.69
140,1.92,-8.28,-23.16
150,2.35,-8.59,-22.44
160,3.43,-8.36,-22.65
170,4.09,-8.21,-23.41
180,5.41,-8.34,-23.83
190,7.02,-8.38,-24.05
200,8.09,-8.43,-24.17
210,8.76,-8.54,-23.81
220,8.76,-8.51,-23.43
230,8.64,-8.62,-22.73
240,9.17,-8.66,-21.9
250,10.2,-8.55,-21.28
260,11.04,-8.37,-21.36
270,11.79,-8.11,-21.18
280,12.36,-7.93,-19.79
290,12.67,-7.74,-17.64
300,12.93,-7.62,-15.33
310,13.48,-7.25,-13.84
320,14.67,-6.82,-13.0
330,15.73,-6.54,-12.04
340,16.48,-6.5,-10.52
350,16.67,-6.5,-8.51
360,16.81,-6.13,-6.58
370,17.18,-5.55,-5.4
380,17.23,-4.9,-4.7
390,17.38,-4.24,-4.45
400,17.56,-4.04,-4.51
410,18.32,-3.84,-4.28
420,19.23,-3.82,-3.79
430,19.95,-4.18,-2.27
440,20.17,-4.66,-0.01
450,20.03,-4.68,2.21
460,19.54,-4.53,3.97
470,18.71,-4.6,4.76
480,17.75,-4.38,4.36
490,16.83,-4.07,3.56
500,15.62,-4.02,3.61
510,14.76,-3.94,4.19
520,14.41,-3.88,5.07
530,14.24,-3.9,5.97
540,14.07,-3.89,6.11
550,13.7,-3.79,5.46
560,12.47,-3.45,4.34
570,10.72,-3.06,3.31
580,8.3,-3.33,2.72
590,5.14,-3.62,2.52
600,2.53,-3.02,2.78
610,2.53,-1.84,3.53
620,2.83,-1.49,4.99
630,2.79,-1.18,6.4
640,3.14,-0.54,7.27
650,3.99,0.04,7.69
660,5.2,0.5,7.68
670,5.64,0.78,7.12
680,3.45,-0.06,6.79
690,0.24,-0.55,6.54
700,-1.98,-0.82,5.86
710,-1.17,0.13,4.53
720,0.93,1.06,3.48
730,2.1,1.5,3.28
740,2.23,1.38,3.64
750,2.43,1.32,3.72
760,3.59,1.68,2.64
770,4.91,1.91,0.82
780,2.69,0.54,0.01
790,-2.23,-1.29,0.42
800,-4.81,-1.92,-0.12
810,-3.07,-1.06,-1.44
820,0.29,-0.23,-1.76
830,1.36,-0.68,-1.13
840,-0.0,-1.7,-0.71
850,-1.88,-2.74,-1.52
860,-3.21,-3.06,-3.44
870,-5.06,-3.0,-5.66
880,-7.45,-2.45,-8.47
890,-8.34,-1.65,-10.91
900,-7.69,-1.09,-11.88
910,-6.92,-1.18,-11.26
920,-6.89,-1.51,-11.16
930,-7.12,-1.16,-12.77
940,-6.34,-0.23,-15.43
950,-5.89,0.47,-18.62
960,-5.28,1.02,-20.68
970,-5.05,0.78,-20.46
980,-5.01,0.48,-18.95
990,-4.9,0.43,-17.59
1000,-4.57,0.83,-17.09
