timestamp,x,y,z
0,4.9,8.31,2.41
10,4.94,7.96,3.22
20,4.89,7.63,4.07
30,4.79,7.25,4.87
40,4.54,6.72,5.6
50,4.18,6.16,6.28
60,3.94,5.66,6.96
70,3.92,5.22,7.39
80,4.07,4.9,7.41
90,4.2,4.66,7.14
100,4.17,4.46,6.7
110,4.05,4.0,6.4
120,3.78,3.51,6.09
130,3.35,3.06,5.81
140,2.95,2.6,5.44
150,2.59,2.31,4.66
160,2.19,2.18,3.57
170,1.95,2.16,2.39
180,1.62,2.04,1.31
190,1.09,1.89,0.38
200,0.62,1.87,-0.11
210,0.51,1.84,-0.45
220,0.77,1.64,-1.02
230,0.94,1.4,-1.73
240,0.91,1.07,-2.7
250,0.74,0.69,-3.67
260,0.58,0.44,-4.51
270,0.67,0.47,-5.3
280,0.83,0.6,-6.14
290,1.02,0.74,-6.99
300,0.81,0.65,-7.49
310,0.43,0.34,-7.77
320,0.62,0.23,-8.31
330,1.01,0.11,-9.32
340,0.92,-0.0,-10.41
350,0.41,-0.17,-11.03
360,0.53,0.24,-11.48
370,0.99,0.63,-11.85
380,1.32,0.99,-12.56
390,1.42,1.08,-14.31
400,1.36,1.07,-16.52
410,1.57,1.31,-18.2
420,1.6,1.41,-18.54
430,1.52,1.3,-17.57
440,1.87,1.16,-15.99
450,2.27,1.04,-14.45
460,2.82,1.13,-13.86
470,3.06,1.14,-14.19
480,2.94,1.04,-14.66
490,2.89,0.87,-15.05
500,3.56,1.11,-14.9
510,4.54,1.27,-13.92
520,5.27,1.31,-12.38
530,5.66,1.12,-11.13
540,5.97,0.77,-10.33
550,6.43,0.34,-9.99
560,6.8,-0.12,-9.64
570,7.52,0.0,-9.88
580,8.57,0.61,-11.7
590,8.89,1.21,-14.47
600,8.89,1.36,-17.27
610,8.82,1.51,-18.91
620,9.16,1.54,-18.47
630,9.31,1.09,-16.39
640,9.51,0.89,-14.4
650,10.02,0.78,-13.85
660,10.53,0.51,-12.61
670,11.56,0.51,-12.93
680,12.86,0.92,-13.48
690,13.34,1.01,-14.06
700,13.44,1.14,-14.03
710,13.21,1.0,-13.25
720,12.5,1.07,-12.7
730,11.92,1.11,-12.15
740,12.43,1.12,-11.79
750,13.78,1.32,-11.92
760,15.77,1.37,-11.95
770,17.37,0.87,-11.0
780,18.04,0.71,-10.01
790,17.92,0.39,-8.24
800,17.03,-0.03,-6.52
810,16.26,0.1,-5.49
820,15.63,0.59,-5.51
830,15.02,0.87,-5.67
840,14.27,1.0,-5.97
850,13.91,1.02,-5.92
860,14.09,1.15,-5.11
870,14.26,1.18,-4.02
880,13.75,0.97,-3.18
890,12.36,0.43,-2.31
900,10.71,-0.01,-1.07
910,9.78,0.08,0.2
920,9.88,0.54,0.99
930,9.67,1.13,1.08
940,8.88,1.69,0.59
950,8.71,2.1,0.57
960,9.67,2.82,0.48
970,11.58,3.56,0.19
980,12.45,3.59,0.2
990,9.24,1.86,0.93
1000,1.77,-0.33,3.0
