timestamp,x,y,z
0,4.61,-0.74,8.92
10,4.8,-1.69,8.69
20,4.77,-2.94,7.68
30,4.05,-4.5,6.39
40,3.36,-6.27,4.78
50,2.37,-8.45,3.2
60,0.94,-10.31,1.35
70,0.42,-11.57,-1.39
80,1.12,-12.05,-5.33
90,2.92,-11.44,-9.64
100,4.45,-10.71,-13.12
110,3.82,-11.31,-13.88
120,2.37,-12.89,-12.84
130,2.33,-14.06,-12.66
140,3.0,-13.61,-15.13
150,3.87,-13.5,-16.93
160,3.11,-12.56,-18.48
170,1.54,-11.48,-21.42
180,0.23,-11.32,-24.37
190,0.98,-10.55,-26.63
200,2.45,-9.87,-28.27
210,3.56,-9.58,-28.32
220,4.0,-9.97,-26.94
230,4.1,-10.86,-24.42
240,4.98,-11.6,-22.08
250,7.38,-12.32,-19.69
260,10.01,-12.62,-17.77
270,12.05,-12.75,-16.78
280,13.54,-12.79,-16.23
290,14.69,-12.65,-15.77
300,15.69,-12.35,-15.12
310,16.17,-12.17,-14.01
320,16.86,-12.1,-12.56
330,18.06,-11.91,-11.56
340,19.85,-11.83,-10.45
350,21.86,-11.43,-9.48
360,23.86,-10.92,-8.82
370,26.04,-10.1,-8.65
380,27.75,-9.65,-8.66
390,28.46,-9.37,-7.82
400,27.92,-9.06,-6.3
410,25.68,-8.9,-4.24
420,23.02,-8.77,-2.34
430,21.96,-8.37,-0.27
440,22.43,-7.43,1.41
450,23.13,-6.47,1.92
460,23.04,-5.94,1.2
470,22.75,-5.39,-0.23
480,22.32,-5.43,-1.52
490,21.4,-6.17,-1.62
500,19.73,-6.79,-0.38
510,18.05,-7.09,1.87
520,15.42,-7.02,3.77
530,13.07,-6.4,4.81
540,11.06,-5.38,5.26
550,9.32,-4.86,6.15
560,8.58,-4.45,6.7
570,8.48,-3.85,6.42
580,8.52,-3.45,5.91
590,7.18,-3.48,6.58
600,5.29,-3.51,7.92
610,2.99,-3.25,9.3
620,1.41,-2.92,10.66
630,1.06,-2.27,11.98
640,2.34,-1.42,13.02
650,4.19,-0.72,13.37
660,5.41,-0.44,12.9
670,5.85,-0.13,11.37
680,6.16,0.36,9.1
690,5.8,0.47,7.26
700,3.75,0.09,6.43
710,1.58,0.31,5.24
720,0.91,1.05,3.45
730,1.24,2.0,1.72
740,1.46,2.52,0.95
750,1.23,2.74,1.08
760,1.39,2.81,1.59
770,2.33,3.08,1.37
780,3.45,3.39,0.89
790,3.88,3.34,0.32
800,2.12,2.35,0.51
810,-1.36,1.15,1.06
820,-3.71,0.79,0.31
830,-2.93,1.46,-1.43
840,-0.5,2.21,-2.85
850,0.96,2.25,-2.99
860,1.14,1.58,-2.09
870,0.71,0.8,-1.26
880,-0.21,-0.08,-0.73
890,-1.25,-0.8,-0.96
900,-1.2,-0.83,-2.34
910,-0.41,-0.57,-4.63
920,-0.25,-0.36,-7.05
930,-0.58,-0.28,-8.96
940,-0.77,-0.34,-9.55
950,-0.72,-0.62,-9.16
960,-0.59,-0.87,-8.54
970,-0.5,-1.07,-8.56
980,-0.5,-0.91,-10.16
990,-0.47,-0.11,-13.86
1000,-0.24,0.73,-17.14
