timestamp,x,y,z
0,-3.26,-7.42,-8.98
10,-3.08,-7.33,-10.75
20,-1.81,-6.75,-11.26
30,-0.67,-6.3,-11.17
40,-1.18,-6.16,-11.5
50,-1.83,-6.23,-12.8
60,-1.85,-6.55,-14.87
70,-0.18,-6.42,-16.86
80,2.58,-6.25,-18.5
90,4.35,-5.91,-20.53
100,4.56,-5.76,-22.51
110,4.92,-5.87,-23.92
120,6.13,-6.33,-24.25
130,8.23,-7.19,-23.45
140,10.27,-7.8,-22.97
150,12.3,-8.03,-22.9
160,14.12,-8.79,-22.51
170,15.78,-9.45,-22.11
180,17.68,-10.0,-21.63
190,18.84,-10.97,-20.97
200,19.72,-12.39,-19.84
210,22.06,-14.02,-16.99
220,24.53,-15.28,-14.02
230,26.77,-16.38,-11.44
240,28.03,-17.35,-9.0
250,28.67,-18.29,-7.12
260,29.13,-19.23,-5.3
270,30.17,-19.97,-2.33
280,31.1,-20.69,1.69
290,31.38,-21.08,6.74
300,31.71,-20.35,11.17
310,31.9,-19.0,14.04
320,31.19,-17.04,14.64
330,29.61,-15.19,13.01
340,28.44,-13.33,10.25
350,27.09,-12.06,7.95
360,25.3,-11.26,6.63
370,23.75,-10.79,6.29
380,21.95,-10.86,6.9
390,19.68,-11.22,8.17
400,17.71,-11.39,9.03
410,15.63,-11.88,9.95
420,13.44,-11.94,10.11
430,11.41,-11.96,9.93
440,9.74,-11.97,9.86
450,8.55,-11.69,9.74
460,7.13,-11.58,10.09
470,5.86,-11.25,10.38
480,5.22,-10.87,10.58
490,4.59,-10.28,10.65
500,4.64,-9.52,10.09
510,5.09,-8.76,9.22
520,5.46,-8.41,8.64
530,5.48,-8.27,8.16
540,4.11,-8.56,7.69
550,-0.39,-10.13,8.2
560,-3.47,-10.3,8.7
570,-2.36,-8.73,7.38
580,0.06,-6.85,5.19
590,0.88,-5.86,3.87
600,0.01,-5.56,3.84
610,-1.15,-5.61,4.31
620,-1.47,-5.42,4.63
630,-1.35,-5.22,4.71
640,-2.78,-5.92,5.22
650,-4.55,-6.45,5.66
660,-4.97,-6.35,5.09
670,-4.59,-5.99,3.8
680,-4.21,-5.77,2.64
690,-4.3,-5.78,1.72
700,-4.38,-5.74,0.64
710,-4.04,-5.77,-0.14
720,-3.73,-5.83,-0.68
730,-3.96,-6.06,-1.04
740,-4.37,-6.23,-1.7
750,-4.46,-6.15,-2.89
760,-4.28,-6.01,-4.13
770,-4.28,-6.12,-5.16
780,-3.94,-6.24,-5.91
790,-3.4,-6.29,-6.92
800,-3.26,-5.99,-8.66
810,-3.24,-5.5,-10.8
820,-2.96,-4.98,-12.46
830,-2.74,-4.89,-12.56
840,-2.15,-5.24,-11.98
850,-0.38,-5.12,-12.7
860,1.96,-4.24,-15.6
870,3.29,-3.31,-19.73
880,3.65,-2.1,-23.36
890,3.68,-0.98,-25.01
900,3.91,-0.06,-24.49
910,5.06,0.69,-23.06
920,6.62,1.28,-21.63
930,7.68,1.77,-21.03
940,8.69,2.19,-20.96
950,9.55,2.47,-20.65
960,9.98,2.62,-19.92
970,9.59,2.45,-18.66
980,9.08,2.3,-16.82
990,9.07,2.27,-14.63
1000,9.68,2.35,-12.4
