timestamp,x,y,z
0,0.6,-2.33,8.38
10,-1.25,-3.49,8.18
20,-3.84,-4.84,7.27
30,-5.84,-6.16,5.9
40,-5.7,-6.63,3.41
50,-4.76,-6.25,-1.17
60,-4.18,-6.3,-4.62
70,-3.67,-6.54,-5.89
80,-2.62,-6.41,-6.65
90,-0.95,-5.35,-7.62
100,0.77,-4.67,-8.16
110,1.9,-4.15,-8.08
120,1.7,-4.0,-9.1
130,1.15,-3.64,-12.19
140,0.9,-3.31,-16.96
150,2.06,-2.81,-22.49
160,4.65,-1.75,-27.69
170,7.25,-1.46,-30.35
180,9.69,-1.47,-29.9
190,12.55,-2.22,-26.97
200,15.43,-2.45,-24.78
210,17.91,-2.56,-23.65
220,19.76,-2.39,-22.93
230,20.71,-3.32,-21.1
240,21.04,-3.35,-20.22
250,21.43,-3.85,-18.02
260,22.07,-4.4,-16.42
270,22.65,-5.23,-14.59
280,22.09,-6.05,-12.19
290,21.4,-6.35,-10.5
300,22.06,-6.89,-8.3
310,21.85,-7.44,-6.29
320,21.32,-7.13,-4.83
330,20.96,-7.24,-4.12
340,20.79,-7.43,-4.22
350,20.66,-7.93,-4.85
360,20.83,-9.06,-4.04
370,21.41,-10.25,-1.32
380,21.25,-10.49,2.07
390,20.49,-10.76,5.4
400,19.74,-10.25,8.04
410,19.63,-8.99,8.96
420,19.49,-7.48,8.19
430,18.95,-6.48,6.0
440,17.47,-6.34,3.53
450,16.28,-6.41,1.81
460,16.24,-6.48,2.09
470,16.57,-6.54,4.4
480,16.65,-6.43,6.95
490,16.18,-6.36,9.02
500,15.56,-6.14,10.28
510,14.47,-5.98,10.47
520,13.6,-5.78,9.9
530,12.74,-5.28,8.94
540,12.02,-4.69,7.93
550,12.02,-3.98,7.29
560,12.49,-3.17,6.97
570,12.86,-2.83,6.96
580,12.4,-2.89,6.77
590,10.86,-3.21,6.48
600,8.72,-3.47,6.64
610,7.41,-3.69,6.85
620,7.11,-3.43,6.56
630,7.11,-2.93,6.12
640,7.38,-2.45,5.61
650,7.64,-2.17,5.16
660,7.88,-1.99,4.3
670,7.32,-1.38,2.91
680,6.38,-0.67,1.82
690,5.81,-0.57,2.59
700,4.97,-0.71,4.33
710,3.99,-0.76,5.6
720,3.31,-0.55,6.06
730,2.96,-0.1,5.94
740,2.77,0.19,5.55
750,2.73,0.56,4.7
760,2.7,1.11,3.41
770,2.63,1.68,2.27
780,2.51,2.2,1.36
790,2.48,2.57,0.84
800,2.21,2.82,0.41
810,2.4,3.16,-0.08
820,2.36,3.41,-0.6
830,2.22,3.68,-0.83
840,1.29,4.0,-1.42
850,0.65,3.78,-1.45
860,0.13,4.18,-1.87
870,-0.01,4.56,-1.73
880,0.26,4.55,-1.73
890,0.6,4.3,-1.91
900,0.74,4.14,-2.24
910,1.01,4.36,-2.91
920,1.8,4.76,-3.52
930,2.63,5.17,-3.9
940,2.89,5.31,-3.88
950,2.6,5.01,-3.15
960,2.09,4.5,-1.98
970,1.8,3.95,-0.93
980,2.45,3.66,-0.91
990,3.89,3.91,-1.9
1000,5.33,4.32,-3.39
