timestamp,x,y,z
0,1.98,9.59,-2.54
10,2.27,9.75,-2.4
20,2.56,9.75,-2.16
30,2.62,9.55,-1.62
40,2.64,9.39,-1.07
50,2.75,9.29,-0.47
60,2.92,9.27,0.05
70,3.04,9.25,0.48
80,2.99,9.13,0.78
90,2.8,9.0,1.06
100,2.65,8.84,1.5
110,2.65,8.64,1.81
120,2.7,8.52,2.17
130,2.9,8.37,2.7
140,3.03,8.2,3.27
150,2.81,8.0,3.76
160,2.56,7.85,4.02
170,2.43,7.71,4.16
180,2.42,7.62,4.22
190,2.32,7.38,4.38
200,2.36,7.12,4.5
210,2.47,6.67,4.87
220,2.91,6.48,5.46
230,3.43,6.27,5.82
240,3.71,6.1,6.03
250,3.87,5.94,6.28
260,3.99,5.73,6.33
270,4.08,5.53,6.23
280,4.09,5.36,5.96
290,3.74,4.92,5.79
300,3.29,4.33,5.81
310,2.95,3.85,6.18
320,2.5,3.39,6.73
330,2.38,3.02,7.21
340,2.64,2.75,7.21
350,2.88,2.38,6.8
360,2.84,1.76,5.82
370,2.42,0.95,4.5
380,1.76,0.24,3.44
390,1.05,-0.54,2.52
400,0.56,-1.4,1.76
410,0.15,-2.03,0.61
420,0.09,-2.49,-0.82
430,0.26,-2.92,-2.35
440,0.36,-3.14,-4.16
450,0.33,-3.5,-4.95
460,0.39,-3.98,-5.0
470,0.73,-4.54,-5.34
480,1.12,-5.03,-6.37
490,1.56,-4.95,-7.93
500,1.66,-5.08,-10.31
510,0.87,-5.15,-13.25
520,-0.07,-4.88,-15.94
530,-0.22,-4.69,-17.19
540,0.39,-4.77,-17.02
550,1.18,-4.31,-17.77
560,1.38,-4.1,-19.12
570,1.28,-3.76,-20.93
580,1.57,-3.22,-22.27
590,1.97,-2.88,-22.22
600,2.09,-2.9,-20.91
610,1.44,-3.49,-19.33
620,1.25,-3.29,-19.01
630,1.93,-2.92,-19.78
640,2.25,-2.9,-20.24
650,1.84,-3.27,-19.78
660,2.44,-3.22,-19.84
670,3.61,-2.51,-19.28
680,4.05,-2.38,-18.72
690,4.54,-2.55,-17.14
700,5.07,-2.48,-16.12
710,6.83,-2.29,-15.85
720,8.45,-2.07,-17.48
730,11.35,-2.08,-17.05
740,11.6,-2.15,-17.39
750,12.11,-2.28,-16.82
760,13.37,-1.66,-16.66
770,14.6,-1.19,-16.18
780,15.44,-0.95,-15.45
790,16.51,-0.8,-14.34
800,17.41,-0.61,-13.19
810,17.84,-0.3,-12.31
820,17.86,0.0,-11.74
830,17.26,0.24,-11.17
840,16.79,0.49,-10.45
850,16.33,0.62,-9.77
860,16.04,0.59,-8.74
870,16.28,0.51,-7.76
880,16.53,0.28,-7.15
890,16.77,0.22,-6.63
900,16.64,0.01,-5.28
910,16.33,-0.18,-3.48
920,15.97,-0.17,-2.2
930,15.75,0.23,-1.51
940,14.94,-0.13,-0.82
950,14.36,-0.18,0.13
960,13.78,-0.12,1.13
970,13.07,-0.16,2.36
980,12.31,-0.3,2.73
990,12.41,0.0,2.66
1000,12.25,0.59,2.85
