timestamp,x,y,z
0,3.52,0.21,8.05
10,2.35,-1.02,7.78
20,-0.04,-2.66,7.73
30,-2.11,-4.29,7.4
40,-1.78,-5.06,6.15
50,0.01,-5.73,4.6
60,1.26,-6.61,3.28
70,1.78,-7.46,1.48
80,1.6,-8.13,-1.24
90,0.06,-8.78,-4.75
100,-2.32,-9.14,-8.44
110,-4.35,-8.88,-11.86
120,-4.9,-8.31,-14.27
130,-4.27,-7.82,-15.26
140,-4.19,-7.89,-15.31
150,-4.64,-7.87,-15.63
160,-5.14,-8.09,-15.9
170,-5.3,-8.55,-15.6
180,-4.79,-9.04,-14.94
190,-3.81,-9.33,-14.74
200,-2.55,-9.83,-14.94
210,-0.68,-8.9,-16.16
220,0.12,-9.02,-17.48
230,0.4,-9.03,-18.59
240,0.35,-9.46,-18.55
250,0.94,-9.91,-18.0
260,2.41,-9.85,-17.42
270,3.3,-9.85,-17.38
280,3.96,-9.94,-17.45
290,4.83,-10.09,-17.48
300,6.17,-10.25,-18.0
310,8.25,-9.88,-19.6
320,9.87,-9.69,-21.22
330,11.02,-10.08,-21.27
340,12.02,-10.18,-20.77
350,13.36,-9.9,-20.28
360,14.68,-9.61,-19.56
370,15.62,-9.43,-19.13
380,16.02,-9.3,-18.67
390,16.55,-9.1,-18.01
400,17.17,-9.04,-17.2
410,18.0,-8.94,-16.24
420,18.56,-8.77,-14.6
430,18.71,-8.65,-12.52
440,18.19,-8.68,-10.43
450,17.48,-8.42,-8.68
460,16.97,-7.93,-7.21
470,17.06,-7.21,-6.49
480,17.97,-6.52,-6.22
490,18.62,-6.24,-6.11
500,19.13,-5.87,-6.66
510,18.91,-5.89,-6.32
520,18.49,-5.99,-4.37
530,18.53,-5.73,-2.02
540,18.54,-5.24,-0.53
550,17.91,-4.91,0.26
560,16.88,-4.47,-0.49
570,15.76,-4.23,-2.14
580,15.26,-3.69,-3.62
590,15.46,-3.32,-4.67
600,14.7,-3.29,-3.59
610,13.94,-3.35,-1.59
620,13.17,-3.38,0.16
630,12.16,-3.23,1.44
640,10.98,-3.24,2.36
650,10.24,-3.01,2.97
660,9.66,-2.81,3.85
670,9.46,-2.6,4.84
680,8.93,-2.5,6.16
690,8.56,-2.06,6.6
700,8.66,-1.39,5.59
710,8.68,-0.9,4.63
720,8.11,-0.67,4.08
730,6.6,-0.83,4.5
740,5.36,-0.73,5.08
750,4.54,-0.5,5.29
760,4.5,0.0,5.02
770,5.16,0.42,4.54
780,5.47,0.5,4.26
790,5.26,0.6,3.68
800,5.31,1.0,2.53
810,5.49,1.53,0.71
820,3.82,0.68,0.28
830,-0.23,-0.84,1.52
840,-2.15,-0.21,1.51
850,-0.5,1.18,-0.06
860,1.06,1.42,-0.59
870,0.68,1.01,-0.15
880,-0.01,0.82,0.3
890,-0.03,0.68,0.26
900,0.12,0.6,-0.01
910,-0.31,0.28,-0.61
920,-1.72,-0.2,-1.88
930,-3.05,-0.38,-3.46
940,-4.1,-0.84,-4.36
950,-5.25,-1.15,-4.67
960,-5.09,-1.16,-4.6
970,-4.12,-1.36,-3.93
980,-3.68,-1.66,-2.99
990,-3.5,-2.04,-2.52
1000,-3.34,-2.21,-3.03
