timestamp,x,y,z
0,0.97,1.09,6.05
10,0.69,0.56,5.56
20,0.53,-0.17,5.05
30,0.67,-1.03,4.55
40,1.15,-2.09,3.94
50,1.56,-3.32,3.55
60,1.95,-4.65,2.84
70,2.11,-5.49,1.12
80,2.07,-6.17,-1.25
90,1.45,-6.87,-3.78
100,-0.04,-7.3,-5.9
110,-1.64,-7.43,-7.52
120,-2.43,-7.61,-8.69
130,-2.23,-7.77,-9.66
140,-1.79,-7.42,-10.41
150,-2.73,-8.34,-11.11
160,-3.54,-8.73,-12.27
170,-3.34,-8.64,-14.36
180,-2.65,-8.46,-16.16
190,-1.7,-8.16,-17.66
200,-1.08,-7.83,-19.24
210,-0.44,-7.54,-20.36
220,0.41,-7.39,-20.73
230,1.07,-7.49,-20.83
240,1.83,-7.77,-20.9
250,3.1,-7.6,-21.78
260,5.15,-7.41,-22.71
270,6.74,-7.76,-22.42
280,7.7,-7.9,-21.61
290,8.73,-8.01,-20.7
300,10.13,-8.04,-19.76
310,11.03,-8.06,-19.22
320,12.3,-8.03,-18.29
330,13.63,-8.02,-17.58
340,14.79,-8.07,-17.22
350,16.05,-8.15,-17.0
360,17.03,-8.35,-16.57
370,18.15,-8.32,-16.2
380,19.0,-8.33,-15.18
390,19.79,-8.36,-13.64
400,20.87,-8.31,-12.61
410,21.65,-8.5,-11.24
420,22.03,-8.44,-9.59
430,22.08,-8.57,-7.57
440,21.9,-8.57,-5.46
450,21.57,-8.18,-3.89
460,20.71,-7.61,-3.0
470,19.58,-6.57,-3.21
480,17.92,-5.8,-4.63
490,16.49,-5.19,-6.63
500,15.85,-4.97,-8.67
510,15.74,-5.51,-8.92
520,16.11,-6.26,-6.12
530,17.31,-6.84,-1.93
540,18.05,-6.8,1.05
550,17.7,-6.48,2.9
560,17.19,-5.92,3.77
570,16.98,-5.37,3.41
580,16.12,-4.79,1.68
590,15.06,-4.28,0.32
600,14.33,-3.9,-0.06
610,14.35,-3.21,-0.19
620,13.91,-3.04,0.33
630,12.69,-3.07,1.01
640,11.78,-2.83,1.33
650,11.4,-2.56,1.47
660,10.28,-2.85,1.87
670,7.16,-3.37,3.02
680,5.77,-2.5,3.51
690,5.85,-1.7,4.02
700,6.15,-1.1,5.0
710,6.34,-0.85,5.88
720,6.85,-0.77,6.33
730,7.77,-0.67,6.18
740,8.33,-0.61,5.67
750,7.65,-0.94,5.74
760,5.09,-1.68,6.64
770,0.36,-2.83,7.85
780,-2.42,-2.33,7.72
790,-0.75,-0.58,5.47
800,2.26,1.07,2.76
810,3.64,1.52,1.27
820,3.79,1.65,0.56
830,3.69,1.87,-0.54
840,3.92,2.17,-2.04
850,3.86,2.22,-3.26
860,2.41,1.42,-3.01
870,-0.39,0.39,-1.63
880,-2.81,-0.18,-0.6
890,-2.46,0.77,-1.58
900,-0.34,2.15,-3.62
910,1.07,2.89,-4.78
920,1.13,2.86,-4.43
930,0.39,2.68,-3.93
940,0.11,2.54,-4.03
950,0.28,2.42,-4.27
960,-0.27,2.09,-4.23
970,-2.35,1.32,-3.92
980,-4.52,0.74,-3.81
990,-5.37,0.83,-4.68
1000,-5.25,1.03,-5.6
