timestamp,x,y,z
0,2.45,7.48,2.17
10,2.54,7.23,2.75
20,2.52,6.89,3.48
30,2.44,6.53,4.14
40,2.58,6.34,4.83
50,3.07,6.37,5.65
60,3.5,6.26,6.78
70,3.9,5.97,8.22
80,4.09,5.44,9.51
90,3.94,4.97,10.26
100,3.58,4.59,10.18
110,3.23,4.46,9.42
120,3.13,4.37,8.47
130,3.29,4.17,7.48
140,3.43,3.91,6.67
150,3.52,3.46,6.09
160,3.53,2.89,5.79
170,3.42,2.36,5.63
180,3.35,1.97,5.42
190,3.32,1.49,5.15
200,3.18,1.0,4.74
210,2.93,0.46,4.08
220,2.4,-0.19,3.16
230,1.62,-0.93,2.1
240,0.89,-1.46,1.07
250,0.57,-1.56,-0.32
260,0.32,-1.73,-1.33
270,0.12,-2.14,-1.57
280,0.52,-2.61,-1.61
290,1.07,-2.77,-2.39
300,1.26,-3.05,-3.66
310,1.16,-3.22,-5.85
320,1.07,-3.12,-8.4
330,1.07,-3.12,-10.54
340,1.52,-3.01,-11.67
350,2.04,-3.16,-12.02
360,2.72,-3.19,-12.23
370,3.2,-2.6,-12.74
380,3.8,-1.97,-13.74
390,4.08,-1.73,-15.16
400,3.79,-1.51,-17.77
410,3.55,-1.07,-20.87
420,3.67,-0.33,-23.15
430,3.98,0.62,-24.21
440,3.85,1.21,-24.03
450,3.46,1.31,-22.77
460,3.42,1.51,-21.25
470,3.63,1.51,-20.18
480,4.35,1.77,-19.8
490,5.34,2.18,-19.93
500,5.73,2.36,-19.9
510,5.84,2.43,-19.78
520,5.9,2.44,-19.4
530,6.26,2.52,-18.45
540,6.79,2.41,-16.67
550,7.52,2.27,-14.59
560,8.09,2.2,-12.82
570,8.67,2.35,-11.6
580,8.89,2.33,-10.65
590,9.23,2.27,-9.96
600,9.59,2.88,-10.19
610,10.46,3.43,-9.7
620,11.25,3.87,-9.58
630,11.76,3.95,-9.79
640,11.59,4.11,-9.86
650,11.46,4.52,-10.13
660,11.15,4.32,-10.64
670,11.71,4.35,-10.84
680,12.47,4.36,-10.64
690,13.23,4.46,-10.58
700,13.51,4.21,-9.93
710,14.0,4.19,-9.07
720,14.57,4.07,-8.32
730,15.33,4.04,-7.71
740,15.69,3.78,-6.98
750,15.52,3.33,-6.0
760,15.25,3.03,-4.9
770,15.14,2.95,-3.98
780,15.06,2.76,-2.95
790,15.32,2.75,-2.19
800,15.47,2.84,-1.66
810,15.39,3.07,-1.77
820,15.11,2.74,-2.06
830,14.02,2.69,-1.22
840,13.63,2.39,-0.25
850,12.51,2.43,0.68
860,11.6,2.14,1.61
870,11.02,2.2,2.47
880,10.67,2.5,2.74
890,10.52,2.75,2.67
900,9.67,2.8,2.68
910,8.95,3.05,2.98
920,9.06,3.5,2.75
930,8.96,3.76,2.16
940,8.18,3.57,1.87
950,7.78,3.46,1.74
960,8.01,3.62,1.76
970,8.45,3.86,1.76
980,8.69,3.88,1.84
990,8.37,3.58,2.27
1000,7.45,3.25,2.89
