timestamp,x,y,z
0,11.21,-0.44,4.59
10,13.63,-0.82,3.33
20,15.16,-1.14,2.01
30,15.98,-1.18,1.06
40,17.2,-1.39,0.32
50,18.54,-1.69,-0.2
60,19.06,-1.58,-0.06
70,19.04,-1.39,0.51
80,18.86,-1.47,1.33
90,18.34,-1.65,2.48
100,17.5,-1.81,3.88
110,16.72,-1.89,4.9
120,15.47,-1.99,5.36
130,13.88,-2.14,5.7
140,12.58,-2.23,6.0
150,11.49,-2.06,6.61
160,10.21,-1.61,7.68
170,8.81,-1.26,8.93
180,7.58,-1.11,10.05
190,6.59,-0.89,10.86
200,5.64,-0.45,11.22
210,4.88,-0.09,11.16
220,3.91,0.12,11.0
230,2.44,0.57,10.92
240,0.67,0.91,11.08
250,-0.62,1.26,11.35
260,-1.78,1.69,11.9
270,-2.83,2.27,12.33
280,-3.8,3.06,12.31
290,-4.74,3.58,11.99
300,-5.61,3.86,11.54
310,-6.01,3.95,11.43
320,-6.19,3.99,11.66
330,-6.35,4.3,12.19
340,-6.44,4.58,12.69
350,-6.42,4.86,12.96
360,-6.65,5.21,12.98
370,-7.1,5.52,12.75
380,-7.31,5.68,12.53
390,-6.77,5.62,12.52
400,-5.7,5.56,12.61
410,-4.32,5.44,12.38
420,-3.3,5.28,12.02
430,-3.31,5.23,11.76
440,-3.98,5.03,11.42
450,-4.53,4.9,11.09
460,-5.01,4.61,10.94
470,-5.53,4.17,10.92
480,-6.32,3.87,10.96
490,-6.88,3.89,10.9
500,-7.02,3.87,10.71
510,-7.19,3.58,10.26
520,-6.44,2.76,9.48
530,-5.34,2.0,9.29
540,-4.17,1.36,9.45
550,-3.76,0.92,10.35
560,-4.18,0.69,11.17
570,-4.86,0.82,11.25
580,-5.46,0.85,10.74
590,-5.65,0.57,9.61
600,-5.22,0.06,8.06
610,-4.2,-0.9,6.41
620,-2.92,-1.75,5.43
630,-1.24,-2.35,5.52
640,0.54,-2.33,6.6
650,2.06,-2.22,7.66
660,3.35,-1.89,8.74
670,4.32,-1.24,9.74
680,5.3,-0.69,10.1
690,6.51,-0.78,9.64
700,8.33,-1.24,8.86
710,10.71,-1.5,8.47
720,12.36,-1.41,8.89
730,12.93,-1.01,9.7
740,13.38,-0.57,10.34
750,13.79,-0.33,10.77
760,14.12,-0.36,11.08
770,14.67,-0.56,11.31
780,15.77,-1.11,11.27
790,17.29,-1.63,11.02
800,18.43,-3.04,10.42
810,19.61,-3.11,10.33
820,20.91,-3.54,10.99
830,22.12,-3.76,11.77
840,22.37,-3.82,12.49
850,21.72,-3.65,13.1
860,21.03,-3.56,13.13
870,20.04,-3.88,12.5
880,19.02,-4.33,11.65
890,17.71,-4.94,10.68
900,16.0,-5.31,9.91
910,14.2,-5.49,9.72
920,12.46,-5.49,9.89
930,10.7,-5.3,10.22
940,9.0,-5.24,10.36
950,7.31,-4.97,10.49
960,5.64,-4.5,10.54
970,4.61,-4.09,10.21
980,3.96,-3.75,9.69
990,3.48,-3.69,9.14
1000,2.85,-3.38,9.09
