timestamp,x,y,z
0,15.98,-1.56,2.11
10,16.0,-1.8,2.01
20,15.78,-2.16,1.8
30,15.14,-2.37,1.88
40,14.4,-2.76,2.32
50,13.61,-3.12,3.2
60,12.79,-3.23,4.14
70,11.95,-3.18,5.17
80,10.8,-3.22,5.97
90,9.49,-3.24,6.47
100,8.47,-3.35,7.0
110,7.88,-3.46,7.32
120,7.42,-3.34,7.95
130,6.71,-2.83,8.57
140,5.73,-2.28,9.34
150,4.01,-1.62,10.32
160,1.88,-1.0,11.43
170,0.03,-0.37,12.28
180,-1.17,0.17,12.67
190,-1.99,0.82,12.59
200,-2.28,1.4,12.09
210,-2.04,2.04,11.85
220,-1.9,2.44,12.15
230,-2.55,2.63,12.78
240,-4.25,2.8,13.66
250,-6.35,3.18,14.46
260,-8.07,3.98,15.08
270,-8.47,4.76,15.36
280,-8.27,5.1,14.95
290,-8.03,5.11,14.22
300,-8.06,4.91,13.78
310,-8.32,4.72,13.41
320,-8.47,4.72,13.34
330,-8.1,4.93,13.47
340,-7.35,5.12,13.37
350,-6.67,5.26,12.9
360,-6.22,5.12,12.3
370,-6.16,4.74,11.85
380,-6.14,4.39,11.86
390,-5.88,3.92,12.07
400,-5.55,3.32,12.34
410,-5.26,2.8,12.69
420,-4.99,2.67,13.26
430,-4.78,2.68,13.88
440,-4.83,2.64,14.04
450,-4.53,2.42,13.57
460,-3.79,1.81,12.33
470,-3.0,1.26,11.05
480,-2.64,0.84,9.92
490,-2.9,0.74,9.05
500,-3.39,1.05,8.48
510,-4.05,1.21,7.7
520,-4.7,1.1,6.68
530,-4.49,0.67,5.56
540,-2.85,-0.25,5.02
550,-0.43,-0.92,5.42
560,1.8,-0.96,6.95
570,4.02,-0.49,9.06
580,6.13,0.19,10.65
590,7.01,1.18,11.02
600,6.93,1.58,10.08
610,6.57,1.25,8.75
620,7.02,0.52,7.94
630,8.37,0.03,8.25
640,9.81,-0.09,9.45
650,10.65,-0.05,10.47
660,11.15,-0.09,10.87
670,11.58,0.26,11.4
680,11.89,0.54,11.86
690,12.44,0.48,11.88
700,13.52,-0.22,11.41
710,15.21,-0.96,11.07
720,17.06,-1.5,11.36
730,17.68,-2.26,11.92
740,17.18,-1.96,12.74
750,16.49,-1.75,13.46
760,15.53,-1.56,13.86
770,14.58,-1.81,13.66
780,13.47,-2.24,12.79
790,12.38,-2.59,12.02
800,11.65,-2.96,11.44
810,11.29,-3.28,11.15
820,10.86,-3.27,11.13
830,10.01,-3.17,11.11
840,9.24,-3.11,11.06
850,8.98,-3.15,10.8
860,8.85,-3.18,10.59
870,8.82,-3.3,10.42
880,9.1,-3.28,10.47
890,8.8,-3.35,10.69
900,8.36,-3.19,10.6
910,7.59,-3.03,10.14
920,6.63,-3.07,9.5
930,5.44,-3.36,8.85
940,3.95,-3.67,8.42
950,2.63,-3.74,8.22
960,1.42,-3.87,8.39
970,0.39,-3.44,9.21
980,-0.35,-2.62,10.25
990,-0.94,-1.72,11.33
1000,-1.58,-0.99,12.15
