timestamp,x,y,z
0,9.15,0.19,1.02
10,13.74,-0.28,0.44
20,18.45,-0.8,0.0
30,21.35,-1.54,-0.6
40,23.03,-2.21,-0.52
50,24.02,-2.56,1.19
60,25.41,-2.47,3.98
70,26.62,-2.84,6.44
80,26.6,-3.59,7.89
90,24.36,-3.97,8.79
100,21.24,-4.12,9.08
110,18.19,-4.41,8.9
120,15.6,-4.58,8.54
130,12.75,-4.6,8.54
140,8.95,-4.19,8.88
150,5.6,-3.46,9.44
160,3.0,-2.72,9.92
170,1.25,-2.23,10.25
180,-0.29,-1.68,10.72
190,-1.9,-1.04,11.08
200,-3.87,-0.32,11.15
210,-6.33,0.46,11.12
220,-9.14,1.18,10.93
230,-11.56,1.94,10.75
240,-12.83,2.83,10.89
250,-13.0,3.63,11.61
260,-12.8,4.12,12.46
270,-12.69,4.41,13.05
280,-12.56,4.5,13.14
290,-12.28,4.44,12.86
300,-11.77,4.59,12.66
310,-11.3,4.83,12.48
320,-10.46,4.9,11.85
330,-9.36,4.48,10.94
340,-8.84,4.01,10.22
350,-9.18,3.61,9.92
360,-9.5,2.92,9.74
370,-9.5,2.04,9.75
380,-9.37,1.56,10.04
390,-9.25,0.5,10.26
400,-9.07,0.13,10.97
410,-8.87,0.31,11.14
420,-8.0,0.08,10.7
430,-7.18,-0.44,10.2
440,-5.9,-0.98,9.99
450,-4.56,-1.84,9.92
460,-3.82,-2.79,10.23
470,-3.34,-2.97,10.87
480,-2.67,-2.32,11.15
490,-1.83,-1.6,10.63
500,-0.96,-1.15,9.47
510,-0.38,-0.97,8.13
520,0.89,-1.48,7.32
530,3.38,-2.0,7.68
540,6.89,-2.42,8.83
550,10.17,-2.41,10.37
560,11.54,-2.15,10.97
570,11.8,-1.98,10.54
580,13.02,-2.1,10.07
590,15.22,-2.18,10.25
600,17.45,-2.03,10.97
610,18.79,-1.75,11.81
620,19.86,-1.86,12.11
630,21.02,-2.07,12.25
640,21.83,-2.24,12.7
650,21.83,-2.46,12.89
660,21.23,-2.79,12.77
670,20.85,-3.2,12.48
680,20.9,-3.97,11.84
690,21.05,-4.07,11.46
700,20.96,-4.28,11.58
710,20.62,-4.39,11.62
720,20.07,-4.66,11.63
730,19.42,-4.92,11.44
740,18.75,-5.27,11.24
750,17.81,-5.35,11.24
760,17.08,-5.59,11.39
770,16.06,-5.66,11.41
780,14.74,-5.85,11.23
790,13.49,-5.9,10.9
800,12.06,-5.84,10.35
810,10.45,-5.75,9.65
820,8.71,-5.75,8.78
830,6.19,-5.85,8.09
840,3.08,-5.6,7.75
850,0.59,-5.13,7.57
860,-1.19,-4.69,7.64
870,-1.97,-4.31,7.74
880,-2.28,-3.69,8.07
890,-2.9,-3.0,9.0
900,-3.98,-2.46,10.4
910,-5.18,-1.92,11.53
920,-7.12,-1.36,12.12
930,-9.36,-1.22,11.98
940,-10.9,-1.13,11.7
950,-10.92,-0.97,11.41
960,-9.9,-0.93,11.13
970,-8.38,-1.18,11.03
980,-6.73,-1.18,11.8
990,-5.46,-0.75,13.57
1000,-4.88,-0.25,15.39
