timestamp,x,y,z
0,-1.67,1.92,9.3
10,-0.62,1.41,9.54
20,1.27,0.68,9.12
30,3.69,-0.27,7.69
40,6.06,-0.99,5.78
50,8.08,-1.81,3.52
60,10.12,-2.86,0.85
70,11.77,-3.83,-1.16
80,12.15,-4.52,-1.7
90,12.36,-5.01,-0.75
100,13.79,-5.42,1.14
110,15.33,-5.54,3.2
120,17.08,-5.62,4.84
130,18.69,-5.53,5.91
140,19.6,-5.26,6.32
150,20.16,-5.14,6.07
160,20.86,-5.19,5.52
170,21.34,-5.07,4.96
180,21.14,-4.93,4.67
190,20.42,-4.81,4.44
200,19.59,-4.65,4.21
210,18.42,-4.51,4.08
220,17.3,-4.62,3.94
230,16.02,-4.66,4.34
240,14.84,-4.61,5.38
250,14.1,-4.61,6.5
260,13.55,-4.6,7.15
270,12.3,-4.47,7.84
280,10.99,-4.25,8.53
290,9.82,-4.06,9.17
300,8.39,-3.93,9.54
310,6.51,-3.56,9.72
320,3.86,-3.02,10.03
330,0.3,-2.18,10.67
340,-3.52,-1.52,11.72
350,-7.57,-1.16,12.41
360,-10.82,-0.41,12.32
370,-12.78,0.72,12.28
380,-14.12,1.85,12.0
390,-15.82,2.77,11.65
400,-17.78,3.37,11.39
410,-19.96,4.74,11.58
420,-20.97,5.43,11.65
430,-19.67,6.38,11.68
440,-17.7,7.14,11.74
450,-16.45,7.4,11.48
460,-15.91,7.31,10.7
470,-15.73,6.68,10.11
480,-14.93,5.82,9.91
490,-14.11,5.45,10.12
500,-13.47,5.15,10.37
510,-12.73,4.58,10.73
520,-12.01,3.93,11.11
530,-11.64,3.12,11.54
540,-11.23,2.25,11.88
550,-10.29,1.42,11.75
560,-9.41,0.75,11.11
570,-9.08,0.25,10.22
580,-9.58,-0.03,9.36
590,-10.54,-0.59,8.91
600,-10.21,-1.77,8.52
610,-8.83,-2.76,8.62
620,-7.18,-3.61,8.97
630,-5.7,-3.73,9.42
640,-3.91,-3.68,9.66
650,-0.98,-3.56,9.83
660,2.48,-3.62,10.0
670,5.49,-3.56,10.23
680,7.86,-3.59,10.41
690,9.07,-4.04,10.26
700,9.97,-4.26,10.22
710,12.0,-3.97,11.5
720,14.22,-3.51,13.05
730,16.26,-2.66,14.08
740,18.18,-2.37,14.14
750,19.71,-2.77,12.93
760,21.25,-3.17,12.19
770,22.78,-3.43,12.78
780,22.96,-2.9,13.75
790,22.34,-2.62,13.97
800,21.65,-2.67,13.63
810,20.73,-3.03,12.76
820,20.17,-3.65,11.4
830,20.25,-4.18,10.53
840,20.25,-4.63,10.45
850,20.37,-5.15,10.5
860,20.59,-5.62,10.41
870,20.1,-5.93,10.22
880,19.5,-6.17,10.01
890,19.05,-6.42,10.08
900,18.37,-6.79,10.14
910,18.06,-7.26,10.1
920,17.7,-7.98,9.94
930,16.92,-8.45,9.67
940,15.92,-9.1,9.16
950,14.37,-9.66,8.37
960,12.15,-10.12,7.63
970,9.09,-10.34,6.85
980,4.98,-9.91,6.35
990,0.72,-9.01,6.77
1000,-2.93,-8.24,7.75
