timestamp,x,y,z
0,16.82,-1.66,3.04
10,17.47,-1.96,3.59
20,18.09,-2.24,4.14
30,18.24,-2.2,4.97
40,17.84,-2.16,5.84
50,17.05,-2.24,6.17
60,15.94,-2.49,6.47
70,14.9,-2.67,6.72
80,13.39,-2.59,6.88
90,11.96,-2.76,6.73
100,10.3,-2.68,6.54
110,8.28,-2.47,6.54
120,6.29,-2.17,6.7
130,4.64,-1.91,7.07
140,3.49,-1.71,7.45
150,2.52,-1.3,7.89
160,1.67,-0.63,8.46
170,0.95,-0.08,8.88
180,-0.18,0.58,9.39
190,-1.49,1.07,10.18
200,-2.81,1.46,11.18
210,-4.19,1.71,12.24
220,-5.09,2.12,13.29
230,-5.97,2.81,14.26
240,-7.13,3.52,14.7
250,-8.55,3.98,14.63
260,-9.69,4.21,14.24
270,-10.22,4.32,13.57
280,-9.92,4.58,12.9
290,-8.36,4.92,12.53
300,-6.71,5.07,12.36
310,-6.68,5.13,12.07
320,-7.74,5.08,11.56
330,-8.49,4.76,11.2
340,-8.43,4.24,11.13
350,-8.09,3.92,11.16
360,-7.86,3.6,11.23
370,-7.68,3.39,11.4
380,-7.41,3.08,11.54
390,-7.68,2.81,11.44
400,-8.11,2.46,11.12
410,-8.26,1.94,10.7
420,-8.21,1.49,10.71
430,-7.82,1.01,10.88
440,-6.72,0.72,11.29
450,-5.24,0.67,11.87
460,-4.29,0.55,12.32
470,-4.09,0.22,12.27
480,-4.33,-0.24,11.6
490,-4.69,-0.77,10.44
500,-4.58,-1.53,9.51
510,-2.85,-2.26,9.17
520,0.27,-2.91,9.19
530,2.78,-2.96,9.48
540,4.04,-2.45,9.79
550,4.41,-1.89,9.66
560,4.64,-1.82,9.24
570,5.58,-2.16,9.03
580,7.7,-2.54,9.26
590,10.23,-2.6,9.83
600,12.45,-2.54,10.32
610,13.99,-2.4,10.61
620,14.85,-2.24,11.0
630,15.44,-2.27,11.35
640,16.43,-2.22,12.05
650,17.68,-2.03,13.16
660,18.94,-1.83,13.87
670,19.6,-1.71,13.85
680,19.49,-1.72,13.18
690,18.75,-2.16,12.09
700,17.95,-2.6,11.26
710,17.15,-2.89,10.81
720,16.45,-2.95,10.99
730,16.09,-3.19,11.45
740,16.01,-3.24,11.99
750,15.7,-3.38,12.21
760,15.34,-3.48,12.17
770,15.03,-3.78,11.72
780,14.67,-4.2,11.16
790,14.08,-4.7,10.71
800,13.78,-5.23,10.6
810,12.98,-5.7,10.85
820,11.96,-5.85,11.38
830,11.19,-5.82,11.92
840,10.45,-5.63,12.23
850,9.72,-5.37,12.09
860,8.86,-5.08,11.47
870,7.78,-4.53,10.61
880,6.75,-3.96,9.54
890,5.66,-3.61,8.44
900,4.28,-3.74,7.35
910,2.56,-3.47,7.01
920,0.63,-3.41,7.51
930,-1.48,-3.21,8.21
940,-3.53,-2.25,9.43
950,-4.76,-0.97,10.65
960,-5.34,0.08,11.29
970,-5.61,0.73,11.13
980,-5.86,0.54,10.45
990,-6.65,-0.14,9.98
1000,-7.86,-0.25,10.48
