timestamp,x,y,z
0,11.37,1.97,5.99
10,11.54,1.76,5.59
20,11.92,1.33,5.28
30,12.42,0.76,5.03
40,12.9,0.34,4.98
50,13.32,0.2,5.09
60,13.29,0.44,5.19
70,12.81,0.65,5.19
80,12.34,0.65,5.17
90,11.87,0.54,5.32
100,11.48,0.24,5.52
110,10.92,0.08,5.58
120,10.26,0.18,5.83
130,9.79,0.33,6.01
140,9.0,0.62,6.24
150,7.77,0.89,6.73
160,6.39,1.05,7.34
170,4.84,1.09,8.02
180,2.99,1.13,8.81
190,1.26,1.26,9.45
200,-0.31,1.73,10.17
210,-1.83,2.63,10.89
220,-3.06,3.53,11.4
230,-4.49,4.11,11.82
240,-6.28,4.4,12.2
250,-8.08,4.47,12.54
260,-9.6,4.35,12.99
270,-10.75,4.25,13.52
280,-11.44,4.3,13.99
290,-11.8,4.54,14.32
300,-12.14,4.65,14.2
310,-12.66,4.57,13.65
320,-13.35,4.25,12.75
330,-13.67,3.59,11.78
340,-13.34,2.72,11.14
350,-12.64,1.79,10.75
360,-11.73,1.12,10.12
370,-11.02,0.76,9.82
380,-10.35,0.39,10.07
390,-9.68,-0.01,10.83
400,-8.6,-0.09,11.76
410,-6.5,-0.29,12.54
420,-3.59,-0.89,12.74
430,-1.09,-1.38,12.21
440,-0.01,-1.44,11.15
450,0.17,-1.12,10.04
460,0.16,-0.96,9.13
470,-0.04,-1.08,8.02
480,0.52,-1.19,7.3
490,2.17,-1.47,6.85
500,3.9,-1.78,6.26
510,5.66,-2.47,5.91
520,7.43,-2.87,5.74
530,9.03,-2.83,6.21
540,10.84,-2.78,7.54
550,12.45,-2.72,9.03
560,14.17,-2.62,10.39
570,15.85,-2.99,11.44
580,17.93,-3.88,11.89
590,20.34,-5.1,12.42
600,21.79,-5.71,13.36
610,20.88,-5.76,13.54
620,20.65,-6.02,14.29
630,21.41,-6.55,15.02
640,22.04,-7.08,15.56
650,22.4,-7.58,15.6
660,21.85,-7.89,15.0
670,20.46,-7.96,14.09
680,19.11,-8.21,12.78
690,17.73,-8.74,11.31
700,16.16,-8.93,9.83
710,14.47,-8.92,8.66
720,12.44,-8.78,7.66
730,10.35,-8.45,7.03
740,8.14,-7.88,6.85
750,5.35,-6.92,7.1
760,3.07,-6.16,7.58
770,1.04,-5.62,7.96
780,-1.21,-5.11,8.4
790,-3.22,-4.62,9.13
800,-4.48,-4.36,9.95
810,-5.78,-3.88,10.55
820,-7.09,-2.99,10.97
830,-8.36,-1.88,11.33
840,-10.32,-0.74,11.25
850,-12.91,0.21,10.6
860,-14.49,0.81,9.77
870,-15.41,1.28,9.04
880,-15.56,1.33,8.69
890,-14.73,1.29,8.9
900,-12.99,1.61,9.76
910,-10.44,1.99,10.64
920,-8.24,2.18,10.87
930,-7.2,2.43,10.95
940,-7.81,2.38,10.74
950,-8.9,2.12,10.2
960,-9.31,1.64,9.73
970,-9.19,1.08,9.61
980,-8.71,0.96,9.74
990,-7.53,1.22,10.04
1000,-5.71,1.42,10.2
