timestamp,x,y,z
0,8.57,3.38,6.16
10,8.86,3.07,5.84
20,9.44,2.78,5.54
30,10.71,2.22,5.13
40,12.36,1.49,4.66
50,14.25,0.96,4.35
60,14.98,0.56,4.21
70,14.44,0.53,4.49
80,13.83,0.61,5.24
90,13.98,0.44,6.1
100,14.43,0.19,7.11
110,14.8,0.0,8.52
120,15.15,-0.15,9.87
130,14.9,-0.19,10.81
140,13.82,-0.05,11.6
150,12.22,0.17,11.97
160,10.32,0.42,11.92
170,8.0,0.46,11.4
180,6.07,0.4,10.98
190,3.82,0.59,10.74
200,1.51,0.82,10.5
210,-0.52,1.12,10.12
220,-2.77,1.77,9.41
230,-4.95,2.44,8.35
240,-6.64,3.01,7.42
250,-7.59,3.48,6.86
260,-8.18,3.82,6.45
270,-9.14,4.26,6.23
280,-10.16,4.64,6.19
290,-11.12,5.26,6.32
300,-11.34,5.72,6.82
310,-11.07,6.08,7.73
320,-10.82,6.61,9.05
330,-10.29,6.78,9.93
340,-10.18,6.45,9.66
350,-10.83,5.86,8.63
360,-11.85,5.4,7.67
370,-12.87,4.99,6.72
380,-13.61,5.05,6.24
390,-13.58,5.15,6.51
400,-12.81,4.62,6.93
410,-12.3,3.99,7.66
420,-12.23,3.56,9.11
430,-11.84,3.12,10.52
440,-10.97,2.48,11.39
450,-9.67,1.5,11.55
460,-8.71,0.91,11.1
470,-8.49,0.91,10.52
480,-8.48,0.93,9.75
490,-8.53,0.75,8.35
500,-8.08,0.3,6.83
510,-6.15,-0.69,5.85
520,-3.71,-1.96,5.84
530,-2.06,-2.77,7.22
540,-1.16,-2.83,9.75
550,0.21,-2.6,11.81
560,2.18,-2.12,12.53
570,3.8,-1.91,11.49
580,4.39,-1.91,9.58
590,4.66,-2.72,7.22
600,6.64,-3.65,6.51
610,10.38,-4.41,7.55
620,13.97,-4.59,9.76
630,16.27,-3.94,12.62
640,17.72,-3.04,14.92
650,18.69,-2.28,16.05
660,19.31,-2.15,15.47
670,20.03,-2.73,13.19
680,20.65,-3.39,10.93
690,21.13,-3.8,9.84
700,21.86,-3.76,10.14
710,22.42,-3.65,11.21
720,22.72,-3.79,11.91
730,22.28,-4.24,11.87
740,20.89,-4.89,11.01
750,19.24,-5.43,10.17
760,17.8,-6.01,9.49
770,16.49,-6.54,9.03
780,15.25,-6.95,8.99
790,14.14,-7.52,9.0
800,12.87,-7.95,9.11
810,11.64,-8.24,9.34
820,10.6,-8.54,9.59
830,9.82,-8.62,9.95
840,9.27,-8.63,10.64
850,8.79,-8.59,11.39
860,8.38,-8.69,11.5
870,6.78,-8.48,11.34
880,4.51,-7.98,10.77
890,2.21,-7.45,9.74
900,-0.43,-6.56,8.89
910,-3.03,-5.33,8.6
920,-5.02,-4.28,8.8
930,-6.04,-3.53,9.37
940,-6.45,-2.71,10.34
950,-7.06,-1.38,12.06
960,-8.15,0.03,13.92
970,-9.54,0.87,15.31
980,-11.0,0.96,15.09
990,-12.8,0.67,13.75
1000,-14.73,0.16,12.08
