timestamp,x,y,z
0,3.32,6.37,8.16
10,3.0,6.52,8.13
20,2.82,6.6,7.88
30,2.65,6.45,7.48
40,2.41,6.26,7.14
50,2.5,6.0,7.05
60,2.8,5.67,7.11
70,3.22,5.28,7.13
80,3.75,4.9,7.16
90,4.12,4.7,7.12
100,4.26,4.53,7.17
110,4.38,4.43,7.09
120,5.01,4.3,6.83
130,6.16,4.02,6.59
140,7.46,3.57,6.37
150,8.71,3.04,6.06
160,9.8,2.37,5.79
170,10.49,1.84,5.7
180,11.32,1.44,5.81
190,12.33,1.22,5.96
200,13.17,0.97,5.88
210,13.76,0.77,5.87
220,13.99,0.53,6.01
230,13.97,0.27,6.42
240,13.86,0.12,7.04
250,13.88,0.07,7.73
260,13.78,-0.04,8.22
270,13.48,-0.27,8.46
280,12.68,-0.38,8.62
290,11.76,-0.51,8.81
300,11.05,-0.56,9.04
310,10.34,-0.42,9.24
320,9.19,-0.25,9.4
330,7.83,0.03,9.34
340,6.39,0.26,9.16
350,4.69,0.74,8.71
360,2.89,0.87,8.03
370,1.32,0.86,7.46
380,0.31,0.84,7.07
390,-0.59,1.29,6.89
400,-1.75,1.88,6.83
410,-3.05,2.62,7.1
420,-4.39,3.48,7.65
430,-5.65,4.16,8.62
440,-6.61,4.36,9.67
450,-7.12,4.34,10.4
460,-7.69,4.35,10.77
470,-8.58,4.5,10.71
480,-9.6,4.97,10.25
490,-10.68,5.35,9.9
500,-11.49,5.53,9.63
510,-12.23,5.54,9.63
520,-12.61,5.55,9.9
530,-12.22,5.56,10.12
540,-10.77,5.68,10.11
550,-8.76,5.89,9.85
560,-7.55,5.78,9.67
570,-7.47,5.26,9.29
580,-8.23,4.93,9.03
590,-8.71,4.58,9.33
600,-9.11,4.09,9.86
610,-9.26,3.58,10.35
620,-9.06,3.34,10.55
630,-8.91,3.24,10.65
640,-8.91,3.05,10.63
650,-9.22,2.53,10.13
660,-9.32,1.73,9.22
670,-9.07,1.05,8.37
680,-8.64,0.38,7.74
690,-7.71,-0.19,7.4
700,-6.58,-0.67,7.73
710,-5.79,-0.94,8.47
720,-5.19,-0.53,9.34
730,-5.16,-0.45,9.66
740,-5.08,-0.5,9.11
750,-4.34,-0.96,7.89
760,-3.44,-1.46,6.56
770,-2.56,-2.23,5.56
780,-1.14,-2.87,5.4
790,0.58,-3.35,6.09
800,2.19,-3.09,7.62
810,3.12,-2.55,9.41
820,3.52,-1.97,10.53
830,3.76,-1.6,10.68
840,4.12,-2.03,9.74
850,5.47,-3.0,9.11
860,8.18,-3.7,9.73
870,11.26,-4.04,11.55
880,13.7,-4.16,13.73
890,15.12,-3.97,15.97
900,15.8,-3.5,17.92
910,15.75,-3.09,19.32
920,16.04,-3.17,19.72
930,16.72,-3.82,19.23
940,17.34,-4.32,18.68
950,17.47,-4.57,18.5
960,17.6,-4.8,18.63
970,17.61,-5.07,18.7
980,17.39,-5.51,18.48
990,16.66,-5.98,17.86
1000,15.52,-6.28,16.94
