timestamp,x,y,z
0,16.47,-0.27,0.6
10,17.71,-0.28,0.04
20,18.68,-0.51,-0.5
30,19.6,-1.05,-0.78
40,20.34,-1.94,-0.34
50,20.87,-2.62,0.76
60,20.85,-2.98,2.57
70,20.48,-3.04,4.84
80,19.98,-3.08,6.99
90,19.19,-3.46,8.49
100,17.95,-3.83,9.19
110,16.18,-3.97,9.5
120,14.54,-4.1,9.54
130,13.1,-4.27,9.42
140,11.45,-4.19,9.47
150,9.53,-4.06,9.48
160,7.36,-3.69,9.61
170,5.22,-3.38,9.65
180,3.29,-2.92,9.62
190,1.56,-2.42,9.84
200,0.36,-1.61,10.37
210,-0.4,-0.89,10.82
220,-1.22,-0.18,10.96
230,-2.47,0.73,10.88
240,-3.86,1.46,10.98
250,-5.67,1.97,11.33
260,-7.73,2.33,11.92
270,-9.68,2.83,12.64
280,-11.41,3.42,12.99
290,-12.15,4.11,12.68
300,-11.99,4.71,12.31
310,-12.14,5.1,12.12
320,-12.56,5.32,12.1
330,-12.92,5.36,12.28
340,-12.97,5.19,12.58
350,-12.42,5.41,12.84
360,-11.36,5.13,12.85
370,-10.5,4.82,12.86
380,-10.24,4.5,12.31
390,-10.19,3.76,11.55
400,-10.3,3.16,11.22
410,-10.02,2.56,11.13
420,-9.52,2.18,11.33
430,-8.86,1.97,11.84
440,-8.0,1.67,12.24
450,-7.11,1.24,12.43
460,-6.18,0.86,12.62
470,-5.44,0.46,13.18
480,-4.7,-0.03,13.66
490,-3.62,-0.65,13.35
500,-2.64,-1.06,12.58
510,-1.74,-0.86,11.77
520,-0.7,-0.58,10.74
530,0.58,-0.47,9.49
540,2.06,-0.62,8.27
550,3.81,-1.0,7.19
560,5.93,-1.35,6.6
570,7.99,-1.62,6.41
580,9.54,-1.28,7.04
590,10.35,-0.73,7.98
600,10.99,-0.48,8.3
610,11.77,-0.49,7.84
620,12.7,-0.73,6.92
630,13.91,-1.15,6.38
640,15.16,-1.21,6.43
650,16.36,-1.2,6.7
660,17.36,-1.32,7.06
670,17.85,-1.77,7.65
680,18.09,-0.97,8.57
690,18.41,-1.47,9.03
700,18.83,-1.15,9.21
710,19.2,-1.59,8.97
720,19.05,-1.97,8.52
730,18.65,-2.33,8.32
740,18.05,-2.89,8.53
750,17.23,-3.56,8.79
760,16.36,-3.76,9.55
770,15.73,-3.67,10.47
780,15.42,-3.58,11.15
790,14.91,-3.41,11.33
800,14.25,-3.75,10.6
810,13.58,-4.16,9.7
820,12.75,-4.26,9.41
830,11.66,-4.41,9.39
840,10.49,-4.49,9.56
850,9.46,-4.34,10.01
860,8.64,-4.18,10.34
870,8.09,-3.91,10.27
880,7.81,-3.67,9.86
890,7.54,-3.45,9.2
900,7.06,-3.52,8.34
910,6.69,-3.84,7.75
920,6.0,-3.27,8.02
930,4.91,-3.4,8.68
940,3.88,-3.33,9.85
950,2.83,-3.17,11.31
960,1.56,-2.9,12.64
970,-0.06,-2.53,13.53
980,-1.87,-2.04,13.96
990,-4.01,-1.37,13.98
1000,-6.2,-0.77,13.54
