timestamp,x,y,z
0,4.75,5.54,6.69
10,5.4,5.46,6.61
20,7.03,5.29,6.5
30,9.05,4.76,6.0
40,10.73,3.93,4.92
50,12.09,2.98,4.03
60,12.71,2.35,3.56
70,12.78,2.55,3.97
80,13.84,1.95,4.51
90,15.88,1.16,5.22
100,18.28,0.79,6.35
110,19.59,0.66,7.44
120,19.27,0.39,7.64
130,17.76,-0.06,7.2
140,16.3,-0.23,6.77
150,15.15,-0.43,6.64
160,14.1,-0.48,7.02
170,12.41,-0.42,7.61
180,10.16,-0.45,7.96
190,7.84,-0.38,8.22
200,5.22,-0.34,8.45
210,2.28,-0.11,8.45
220,-0.63,0.34,8.43
230,-2.99,0.77,8.37
240,-4.92,1.29,8.27
250,-6.21,1.92,8.17
260,-7.25,2.53,8.16
270,-8.32,3.1,8.34
280,-9.19,3.6,8.74
290,-9.3,3.88,9.28
300,-9.17,4.33,9.96
310,-9.01,4.98,10.82
320,-8.59,5.48,11.84
330,-8.11,5.73,12.5
340,-8.01,5.77,12.32
350,-7.97,5.65,11.71
360,-7.86,5.43,10.94
370,-7.69,5.18,10.2
380,-7.32,4.99,9.56
390,-6.85,5.07,9.1
400,-6.4,5.07,9.04
410,-6.26,4.71,9.05
420,-6.46,4.02,9.16
430,-6.89,3.26,9.62
440,-7.7,2.69,10.37
450,-8.12,2.34,11.24
460,-8.41,2.23,11.42
470,-8.87,2.08,10.87
480,-9.01,1.7,9.89
490,-8.8,1.36,9.36
500,-8.63,0.78,9.0
510,-8.29,0.25,8.46
520,-6.96,-0.49,8.0
530,-5.45,-1.17,7.66
540,-4.34,-1.34,7.87
550,-3.32,-1.21,8.78
560,-2.26,-0.91,9.74
570,-1.08,-0.76,10.11
580,-0.41,-0.86,9.45
590,-0.46,-1.22,8.01
600,0.16,-1.93,6.43
610,1.64,-2.59,5.75
620,3.69,-3.06,6.28
630,5.92,-3.11,7.66
640,7.64,-2.77,9.37
650,8.21,-2.31,10.65
660,8.31,-2.21,11.47
670,9.1,-2.45,12.51
680,10.85,-2.41,13.97
690,13.15,-2.3,15.61
700,15.05,-1.98,16.72
710,15.63,-2.05,16.73
720,15.05,-2.48,15.87
730,14.31,-2.91,15.01
740,14.01,-3.56,14.63
750,13.46,-4.03,14.58
760,13.03,-4.13,14.97
770,12.79,-4.16,15.67
780,12.28,-4.36,16.12
790,12.01,-4.75,16.52
800,12.06,-5.31,16.8
810,11.72,-5.7,16.97
820,11.51,-5.97,16.91
830,11.2,-6.22,16.45
840,10.89,-6.69,15.82
850,10.33,-6.99,15.25
860,9.62,-7.01,15.03
870,9.12,-6.92,14.95
880,8.55,-6.75,14.72
890,7.78,-6.61,13.78
900,6.71,-6.52,12.49
910,5.39,-6.4,11.04
920,3.8,-6.13,9.8
930,2.37,-5.9,8.77
940,0.92,-5.55,7.97
950,-0.25,-5.02,7.51
960,-0.68,-4.55,7.44
970,-0.62,-3.87,7.8
980,-0.74,-3.02,8.16
990,-1.36,-2.15,8.24
1000,-2.38,-1.55,8.15
