timestamp,x,y,z
0,10.94,5.16,4.96
10,11.1,4.97,5.12
20,11.73,4.61,5.5
30,12.36,4.23,6.27
40,13.07,3.57,7.05
50,13.4,2.91,7.58
60,13.19,2.51,7.81
70,12.77,2.35,7.89
80,12.2,2.31,8.19
90,11.4,2.47,8.61
100,10.36,2.69,9.01
110,9.23,2.74,9.03
120,8.26,2.67,8.84
130,6.98,2.56,8.58
140,5.58,2.52,8.21
150,4.36,2.57,7.86
160,3.15,2.87,7.8
170,2.08,3.2,7.82
180,1.5,3.43,7.65
190,1.29,3.62,7.51
200,1.04,3.88,7.69
210,0.73,4.12,8.06
220,-0.16,4.34,8.54
230,-1.02,4.15,8.66
240,-1.64,4.34,8.37
250,-2.4,4.65,8.1
260,-3.5,4.79,7.81
270,-4.48,5.39,7.72
280,-6.19,5.37,8.07
290,-8.03,5.54,8.3
300,-9.85,5.72,8.59
310,-11.27,5.89,8.91
320,-12.2,6.3,8.78
330,-12.71,6.48,8.59
340,-12.48,6.97,8.65
350,-12.57,7.21,8.98
360,-12.9,7.43,9.0
370,-12.87,7.33,8.66
380,-12.37,7.08,8.2
390,-11.62,7.0,7.64
400,-11.03,7.08,6.96
410,-10.5,7.14,6.23
420,-9.92,6.82,5.74
430,-9.28,6.54,5.77
440,-8.77,6.24,6.39
450,-7.82,5.77,7.01
460,-7.1,5.28,7.38
470,-6.55,5.07,7.77
480,-6.05,5.09,8.32
490,-5.82,5.03,8.58
500,-5.84,4.91,8.58
510,-6.18,4.46,8.1
520,-6.58,4.1,7.39
530,-6.4,3.7,7.05
540,-5.56,3.27,6.88
550,-5.1,3.22,7.05
560,-5.05,3.06,7.42
570,-5.22,2.71,7.64
580,-5.52,2.17,7.56
590,-5.78,1.69,7.47
600,-5.21,1.11,7.33
610,-3.76,0.82,7.35
620,-1.73,0.32,7.51
630,0.08,-0.13,7.82
640,1.43,-0.19,8.51
650,2.06,-0.06,8.84
660,2.63,0.38,8.57
670,2.77,0.48,7.48
680,3.34,0.11,6.74
690,5.42,-0.12,7.23
700,8.3,0.09,8.51
710,10.74,0.5,9.75
720,12.03,0.96,10.32
730,11.65,1.14,9.41
740,11.24,0.82,8.43
750,12.36,0.35,8.55
760,14.78,0.49,10.2
770,17.95,0.84,12.3
780,20.59,1.19,13.72
790,21.53,1.5,14.26
800,20.99,1.85,13.97
810,19.37,1.78,13.03
820,17.58,1.34,12.01
830,16.24,1.13,11.77
840,14.89,1.18,12.05
850,13.69,1.16,12.2
860,12.82,1.0,12.32
870,12.12,0.81,12.39
880,11.33,0.66,12.52
890,10.55,0.46,12.61
900,9.92,0.15,12.37
910,9.04,-0.09,12.18
920,8.24,-0.32,12.08
930,7.68,-0.64,11.77
940,7.24,-0.95,11.43
950,6.99,-0.98,11.3
960,7.06,-1.06,10.99
970,7.4,-1.16,10.52
980,7.4,-1.28,10.0
990,7.1,-1.27,9.68
1000,6.91,-1.31,9.47
