timestamp,x,y,z
0,16.9,0.11,0.27
10,17.85,-0.83,-0.22
20,18.58,-1.64,-0.07
30,19.11,-2.26,0.53
40,19.55,-2.34,1.6
50,19.85,-2.16,2.88
60,20.25,-1.9,4.06
70,20.1,-1.69,4.87
80,18.86,-1.67,5.03
90,16.98,-1.83,4.87
100,14.99,-1.91,4.71
110,12.48,-1.74,4.92
120,9.7,-1.44,5.3
130,6.69,-1.06,5.73
140,3.73,-0.65,6.49
150,1.24,-0.06,7.75
160,-0.97,0.7,9.4
170,-2.74,1.57,11.15
180,-3.97,2.36,12.33
190,-4.56,2.96,12.83
200,-5.23,3.54,12.9
210,-6.08,4.01,12.74
220,-6.9,4.32,12.5
230,-7.62,4.54,12.18
240,-8.22,4.84,11.96
250,-8.35,5.19,11.79
260,-7.93,5.49,11.69
270,-7.61,5.66,11.5
280,-7.64,5.72,11.15
290,-7.91,5.56,10.62
300,-8.62,5.19,10.08
310,-9.59,4.67,9.85
320,-10.57,4.02,9.87
330,-11.2,3.5,9.89
340,-11.38,3.15,10.29
350,-11.26,2.87,11.27
360,-11.18,2.65,12.32
370,-11.45,2.24,13.12
380,-11.31,1.76,13.81
390,-10.26,1.03,13.99
400,-8.9,0.07,13.32
410,-7.77,-0.64,12.28
420,-6.65,-1.46,11.13
430,-5.82,-1.32,10.38
440,-4.9,-1.77,9.87
450,-3.37,-2.67,9.25
460,-2.03,-2.9,8.86
470,-0.78,-2.74,8.74
480,0.51,-2.78,8.46
490,2.23,-3.26,7.61
500,4.65,-3.98,6.64
510,8.36,-4.7,6.82
520,12.19,-4.91,7.99
530,15.1,-4.93,9.35
540,16.76,-5.13,9.89
550,17.79,-5.65,9.9
560,19.21,-6.15,10.14
570,20.99,-6.28,10.88
580,22.63,-6.34,11.74
590,24.2,-6.88,12.23
600,25.85,-7.7,12.46
610,27.53,-8.87,12.56
620,29.02,-9.36,12.93
630,29.59,-10.02,13.43
640,28.84,-10.12,13.7
650,26.65,-10.2,14.08
660,23.85,-10.25,13.41
670,21.07,-10.59,11.96
680,19.06,-11.2,10.21
690,17.24,-12.21,7.92
700,14.8,-12.96,5.74
710,11.58,-13.41,4.34
720,7.82,-13.36,3.7
730,4.28,-12.77,4.32
740,0.75,-12.19,5.91
750,-3.54,-11.22,7.84
760,-6.78,-9.95,10.05
770,-8.89,-8.96,11.28
780,-10.12,-7.85,11.5
790,-10.82,-6.32,11.28
800,-11.81,-5.07,10.69
810,-13.11,-3.97,10.02
820,-14.4,-3.6,8.92
830,-15.53,-3.36,7.94
840,-16.16,-2.86,7.98
850,-16.05,-2.33,9.08
860,-15.52,-1.84,10.82
870,-14.31,-1.42,12.66
880,-12.79,-1.06,13.94
890,-11.46,-0.61,14.45
900,-10.67,-0.35,13.83
910,-9.73,-0.5,12.91
920,-8.75,-0.83,12.04
930,-7.92,-0.98,11.39
940,-7.34,-1.09,10.95
950,-6.86,-1.07,10.73
960,-6.0,-1.03,10.62
970,-5.15,-0.83,10.51
980,-4.16,-0.65,10.29
990,-2.94,-0.58,10.35
1000,-1.72,-0.57,10.36
