timestamp,x,y,z
0,3.21,8.47,5.07
10,3.17,8.44,4.99
20,3.16,8.33,4.99
30,3.24,8.25,4.94
40,3.09,8.35,4.95
50,2.93,8.41,4.88
60,2.95,8.5,4.75
70,2.92,8.7,4.84
80,2.88,8.84,4.93
90,2.91,8.92,4.98
100,2.86,8.89,4.98
110,2.86,8.86,4.97
120,2.75,8.88,5.0
130,2.63,8.94,4.88
140,2.37,9.01,4.63
150,1.95,9.0,4.29
160,1.54,8.93,3.91
170,1.3,8.75,3.73
180,1.51,8.58,3.61
190,1.75,8.31,3.64
200,1.98,7.96,3.63
210,2.46,7.58,3.82
220,3.09,7.19,4.04
230,3.98,6.88,4.39
240,5.17,6.67,5.1
250,6.44,6.48,5.8
260,7.95,6.11,6.15
270,9.2,5.69,6.23
280,9.98,5.27,6.03
290,10.38,4.83,5.49
300,10.72,4.47,4.92
310,11.08,4.25,4.65
320,11.38,4.42,4.49
330,11.95,4.6,4.72
340,12.52,4.74,5.18
350,12.34,4.87,5.54
360,11.49,4.77,5.72
370,11.1,4.53,5.84
380,10.83,4.28,6.22
390,10.39,4.4,6.8
400,9.85,4.6,7.38
410,9.17,4.87,7.74
420,8.19,5.29,8.02
430,7.26,5.2,8.11
440,6.45,5.0,8.6
450,5.35,5.17,8.84
460,4.1,5.08,8.76
470,2.83,5.13,8.41
480,1.48,5.33,7.88
490,0.0,5.57,7.6
500,-1.6,5.88,7.53
510,-3.22,6.25,7.4
520,-4.36,6.42,7.17
530,-4.99,6.55,6.76
540,-5.51,7.02,6.53
550,-6.01,7.41,6.6
560,-6.59,7.43,6.88
570,-7.21,7.81,7.04
580,-7.79,7.91,7.15
590,-8.28,8.12,7.26
600,-8.59,8.34,7.21
610,-9.01,8.43,7.25
620,-9.39,8.47,7.23
630,-9.51,8.35,7.1
640,-9.68,8.17,6.68
650,-10.18,7.78,6.11
660,-10.63,7.38,5.64
670,-11.24,6.66,5.3
680,-12.1,6.01,5.04
690,-12.71,5.4,4.87
700,-12.98,4.82,4.68
710,-13.39,4.57,4.64
720,-13.86,4.61,4.77
730,-14.08,4.43,4.86
740,-13.54,3.88,4.41
750,-12.48,3.08,3.82
760,-11.15,2.21,3.3
770,-10.24,1.49,3.2
780,-9.4,1.38,3.88
790,-8.23,1.85,4.72
800,-6.71,1.92,5.41
810,-5.01,2.29,6.02
820,-2.69,2.48,6.54
830,-0.11,2.31,7.41
840,3.04,2.83,8.99
850,6.06,3.16,10.51
860,7.4,3.5,11.58
870,7.68,4.0,12.33
880,7.82,4.66,12.86
890,7.41,5.06,12.7
900,6.6,5.17,11.73
910,6.97,4.96,10.25
920,9.53,4.56,9.97
930,12.51,4.4,11.28
940,13.8,4.66,12.9
950,13.53,4.83,13.56
960,12.43,4.72,12.68
970,10.75,4.46,11.25
980,9.53,4.5,10.04
990,9.63,4.62,9.67
1000,11.31,4.38,9.85
