timestamp,x,y,z
0,7.79,5.96,5.7
10,8.98,5.94,5.67
20,10.33,5.71,5.6
30,11.16,5.39,5.76
40,11.41,4.82,6.24
50,11.94,4.03,7.11
60,12.95,3.05,7.87
70,14.24,2.42,8.35
80,14.8,2.69,8.4
90,14.14,2.81,7.6
100,13.28,2.63,6.77
110,12.43,2.66,6.76
120,11.26,2.39,7.01
130,10.85,1.69,6.91
140,11.03,1.07,6.37
150,10.68,0.93,5.85
160,9.72,1.35,5.81
170,9.0,1.56,5.84
180,8.9,1.53,6.0
190,8.99,1.42,6.51
200,8.32,1.61,7.33
210,7.06,1.57,7.87
220,5.46,1.31,8.02
230,3.33,1.29,8.34
240,1.43,1.52,9.07
250,-0.07,1.86,9.96
260,-1.64,2.49,10.68
270,-2.72,2.79,11.15
280,-3.87,3.01,11.65
290,-5.45,3.13,12.22
300,-7.73,3.34,12.36
310,-10.81,3.49,12.02
320,-13.79,3.99,11.19
330,-15.91,4.48,10.15
340,-17.03,4.97,8.94
350,-17.56,5.6,8.49
360,-17.54,6.2,8.54
370,-16.49,6.52,8.48
380,-14.76,6.74,8.65
390,-12.77,6.77,8.77
400,-10.56,6.65,8.67
410,-8.86,6.58,8.45
420,-8.58,6.65,7.89
430,-9.2,6.54,7.11
440,-9.32,6.15,6.25
450,-9.5,5.95,5.88
460,-9.69,5.92,6.22
470,-9.36,5.77,6.94
480,-8.85,5.64,7.66
490,-8.63,5.64,8.5
500,-8.5,5.41,9.12
510,-8.36,5.0,9.55
520,-8.52,4.58,9.84
530,-9.05,4.11,9.66
540,-9.72,3.73,8.87
550,-10.22,3.32,7.66
560,-10.31,2.65,6.32
570,-9.9,2.06,5.7
580,-9.17,1.14,5.7
590,-8.65,-0.03,6.33
600,-8.29,-0.57,7.6
610,-7.74,-0.68,8.86
620,-5.91,-0.58,9.04
630,-3.48,-0.51,8.06
640,-2.59,-0.01,6.52
650,-3.19,0.09,5.12
660,-2.71,-0.84,4.81
670,-0.46,-1.48,6.64
680,2.1,-1.53,9.72
690,3.96,-0.91,12.88
700,5.02,0.0,14.82
710,5.26,0.84,14.61
720,5.7,0.81,13.07
730,7.79,0.3,11.5
740,10.52,-0.03,11.34
750,12.33,-0.11,12.58
760,13.46,-0.08,13.72
770,14.57,0.33,14.93
780,14.99,0.73,16.09
790,14.37,1.32,16.68
800,14.26,1.42,16.41
810,14.09,1.29,15.25
820,13.51,0.82,13.53
830,13.33,0.53,12.75
840,13.27,0.4,12.83
850,13.27,0.37,13.28
860,13.22,0.35,13.67
870,12.53,0.15,13.68
880,11.35,-0.41,13.12
890,10.27,-0.87,12.5
900,9.27,-1.21,12.07
910,8.76,-1.5,11.89
920,8.45,-1.65,12.01
930,8.54,-2.12,12.22
940,8.77,-2.32,12.73
950,8.73,-2.43,13.16
960,8.58,-2.53,13.46
970,7.74,-2.47,13.56
980,6.72,-2.69,13.23
990,6.23,-3.02,13.01
1000,5.99,-3.12,12.99
