timestamp,x,y,z
0,15.54,-2.42,1.03
10,16.08,-2.53,1.39
20,16.86,-2.73,1.86
30,17.54,-2.85,2.31
40,18.1,-3.02,2.96
50,18.44,-3.2,3.55
60,18.29,-3.36,4.08
70,17.39,-3.43,4.61
80,16.32,-3.73,5.08
90,15.06,-4.01,5.63
100,13.31,-3.81,6.59
110,11.67,-3.47,7.59
120,10.19,-3.1,8.36
130,8.89,-2.99,8.94
140,7.92,-2.88,9.4
150,6.9,-2.76,10.24
160,5.48,-2.73,11.39
170,3.31,-2.49,12.74
180,1.25,-1.84,14.04
190,-0.03,-0.86,15.17
200,-0.55,0.04,15.88
210,-0.84,0.84,16.09
220,-1.58,1.42,15.78
230,-2.59,1.76,15.06
240,-3.93,2.17,14.51
250,-5.22,2.72,14.08
260,-6.2,3.17,13.74
270,-6.54,3.53,13.41
280,-6.49,3.87,13.17
290,-6.38,4.18,12.92
300,-6.22,4.27,12.7
310,-5.84,4.16,12.49
320,-5.79,4.35,12.42
330,-6.26,4.67,12.54
340,-6.49,4.51,12.26
350,-6.6,4.36,11.64
360,-6.94,4.39,11.23
370,-7.18,4.32,10.8
380,-7.34,3.98,10.32
390,-7.43,3.51,9.97
400,-7.58,3.13,9.83
410,-7.95,2.81,9.82
420,-8.42,2.35,9.82
430,-8.87,1.97,9.95
440,-9.0,1.48,10.32
450,-8.64,1.35,11.09
460,-7.59,1.25,11.84
470,-6.3,0.93,12.01
480,-4.93,0.57,11.44
490,-3.92,0.08,10.43
500,-3.47,-0.38,9.53
510,-3.92,-0.77,9.14
520,-4.61,-1.14,9.13
530,-4.32,-1.29,9.34
540,-3.09,-1.68,9.43
550,-1.31,-1.79,9.3
560,0.64,-1.75,8.88
570,2.15,-1.76,8.13
580,3.3,-1.87,7.38
590,4.77,-2.53,6.67
600,6.68,-3.08,6.93
610,8.73,-3.06,8.21
620,9.92,-2.46,9.94
630,10.38,-1.86,10.97
640,10.68,-1.66,11.09
650,11.06,-2.25,10.3
660,12.33,-2.72,9.94
670,14.53,-2.96,10.45
680,16.74,-3.2,11.0
690,18.35,-3.39,11.54
700,19.32,-3.43,12.11
710,19.9,-3.42,12.71
720,20.35,-3.42,13.21
730,20.15,-3.89,13.39
740,19.9,-3.65,13.51
750,20.08,-3.81,13.63
760,19.84,-4.03,13.23
770,18.89,-4.28,12.46
780,17.89,-4.45,11.6
790,17.03,-4.68,10.83
800,16.19,-4.81,10.16
810,15.56,-5.08,9.52
820,14.67,-5.2,9.03
830,13.7,-5.49,8.6
840,12.39,-5.6,8.36
850,10.65,-5.36,8.4
860,8.99,-5.03,8.51
870,7.76,-4.66,8.59
880,6.43,-4.25,8.38
890,5.49,-3.97,7.88
900,4.44,-3.73,7.28
910,3.08,-3.5,6.99
920,1.53,-3.04,7.58
930,-0.26,-2.38,9.06
940,-1.17,-1.7,10.95
950,-1.78,-1.31,12.38
960,-2.4,-1.08,12.96
970,-3.53,-0.57,13.03
980,-5.0,0.03,12.53
990,-6.14,0.35,11.79
1000,-6.6,-0.04,10.86
