timestamp,x,y,z
0,5.61,3.51,7.12
10,6.55,3.34,6.73
20,7.41,3.15,6.03
30,8.76,2.89,5.08
40,10.81,2.31,3.76
50,12.58,1.3,2.0
60,13.57,0.04,-0.23
70,13.78,-0.84,-1.65
80,13.63,-1.38,-1.46
90,13.24,-1.41,0.17
100,13.02,-1.23,2.51
110,13.28,-1.18,4.64
120,13.45,-1.27,6.05
130,13.64,-1.6,6.3
140,13.79,-1.84,6.19
150,13.81,-1.87,6.03
160,13.17,-1.53,6.11
170,12.48,-1.15,6.67
180,12.25,-0.83,7.48
190,11.34,-0.34,8.29
200,9.99,0.06,8.64
210,8.78,0.48,8.43
220,7.65,0.79,7.89
230,6.58,1.04,7.28
240,5.5,1.23,6.77
250,4.42,1.31,6.91
260,3.54,1.4,7.62
270,2.64,1.57,8.67
280,2.24,2.21,9.53
290,1.7,2.84,10.12
300,1.08,3.25,10.22
310,-0.03,3.66,10.33
320,-1.21,3.9,10.38
330,-1.84,3.94,10.4
340,-1.7,4.03,10.64
350,-1.46,4.62,11.06
360,-1.58,5.09,11.31
370,-2.11,5.37,11.37
380,-3.1,5.52,11.47
390,-4.16,5.69,11.67
400,-4.85,6.05,11.76
410,-5.02,6.34,11.6
420,-4.6,6.38,11.32
430,-4.18,6.21,11.08
440,-4.07,5.93,11.03
450,-4.42,5.79,11.16
460,-4.41,5.65,11.21
470,-3.99,5.88,11.24
480,-3.68,6.11,11.02
490,-3.43,6.06,10.25
500,-3.42,5.83,9.5
510,-3.4,5.54,9.02
520,-3.06,5.33,9.03
530,-2.34,5.28,9.39
540,-1.35,5.19,9.87
550,-0.95,5.12,10.33
560,-1.17,5.16,10.72
570,-1.67,5.0,10.7
580,-2.04,4.76,10.35
590,-2.32,4.54,9.95
600,-2.44,4.12,9.32
610,-2.47,3.89,8.77
620,-2.23,3.59,8.54
630,-1.72,3.26,8.71
640,-1.37,3.04,9.27
650,-1.3,3.09,10.05
660,-1.25,3.08,10.53
670,-0.95,2.97,10.21
680,-1.05,2.98,9.35
690,-0.77,2.64,8.09
700,0.24,2.15,7.18
710,1.98,1.77,6.87
720,3.0,1.5,6.91
730,2.55,1.49,7.36
740,1.48,1.74,8.01
750,0.23,1.9,8.42
760,-0.56,2.05,8.83
770,0.51,1.81,8.97
780,2.97,1.36,8.7
790,4.96,1.21,8.59
800,5.99,1.27,8.7
810,5.81,1.43,8.91
820,5.44,1.34,8.97
830,5.43,1.09,9.25
840,5.63,1.2,10.19
850,6.26,1.11,11.07
860,7.63,0.86,11.38
870,9.15,0.72,11.65
880,9.98,1.01,11.94
890,10.35,1.26,12.06
900,10.91,1.09,11.77
910,11.24,0.87,11.71
920,11.47,0.65,11.91
930,12.1,0.58,12.16
940,12.53,-0.11,12.17
950,12.69,0.17,12.36
960,12.96,0.23,12.59
970,12.86,0.45,12.47
980,12.24,0.43,11.97
990,11.75,0.4,11.03
1000,11.52,0.15,10.15
