timestamp,x,y,z
0,17.54,0.29,3.75
10,17.81,0.16,2.81
20,17.08,0.21,2.41
30,16.36,-0.04,2.65
40,15.74,-0.58,3.58
50,15.2,-0.94,5.26
60,14.01,-1.0,7.03
70,12.46,-0.92,8.35
80,10.31,-0.54,9.45
90,8.2,0.02,10.51
100,6.62,0.6,11.75
110,5.16,1.19,13.06
120,3.73,1.89,14.07
130,2.5,2.11,14.12
140,1.23,2.32,13.58
150,-0.4,2.79,12.53
160,-2.24,3.25,11.14
170,-3.85,3.59,9.74
180,-5.22,4.0,8.73
190,-6.5,4.39,8.12
200,-7.64,4.85,7.69
210,-8.22,5.43,7.67
220,-8.5,5.99,7.74
230,-8.81,6.46,7.92
240,-8.91,6.77,8.12
250,-8.83,6.96,8.54
260,-8.31,6.85,9.13
270,-7.11,6.65,9.35
280,-6.21,6.62,9.45
290,-5.85,6.5,9.09
300,-5.75,6.47,8.56
310,-5.85,6.33,8.1
320,-6.23,6.22,7.57
330,-6.9,6.14,7.36
340,-7.36,5.81,7.5
350,-7.24,5.38,7.83
360,-6.66,4.71,8.08
370,-6.29,4.17,8.48
380,-6.23,4.11,8.9
390,-6.07,4.1,9.09
400,-6.13,4.21,9.03
410,-6.71,4.23,8.67
420,-7.19,3.85,7.82
430,-7.42,3.01,6.87
440,-7.29,2.02,6.22
450,-6.65,1.0,6.36
460,-5.68,0.24,7.18
470,-4.6,-0.21,7.85
480,-3.47,-0.36,8.1
490,-2.62,0.01,8.33
500,-2.18,0.57,8.37
510,-2.01,0.47,7.98
520,-1.7,-0.08,7.81
530,-1.13,-0.49,8.46
540,-0.16,-0.88,9.39
550,0.71,-1.57,9.57
560,1.23,-2.02,9.29
570,1.98,-1.97,9.15
580,2.52,-1.42,9.33
590,3.58,-0.87,9.67
600,4.65,-0.91,9.84
610,5.7,-1.72,9.68
620,7.36,-2.75,9.94
630,9.77,-3.38,11.17
640,12.34,-3.74,12.97
650,14.49,-3.53,14.71
660,15.65,-2.77,16.1
670,15.59,-2.12,16.71
680,14.82,-2.41,15.94
690,14.22,-3.21,14.6
700,14.09,-3.85,13.78
710,14.39,-4.18,13.77
720,14.48,-4.23,14.15
730,14.41,-4.05,14.62
740,14.42,-4.18,14.69
750,14.29,-4.66,14.29
760,13.95,-5.18,13.89
770,13.6,-5.87,13.62
780,12.97,-6.51,13.7
790,11.92,-6.78,13.94
800,10.78,-6.9,14.11
810,9.74,-7.05,13.97
820,8.55,-7.03,13.56
830,7.37,-6.96,13.08
840,6.36,-6.9,12.44
850,5.84,-6.9,11.63
860,5.51,-6.79,10.71
870,5.43,-6.66,9.93
880,5.2,-6.52,9.49
890,4.98,-6.57,9.1
900,4.2,-6.36,8.97
910,2.82,-6.0,9.09
920,1.5,-5.49,9.44
930,-0.08,-4.78,9.74
940,-1.87,-3.96,9.81
950,-2.98,-3.22,9.88
960,-3.23,-2.56,9.81
970,-3.16,-2.07,9.62
980,-3.11,-1.92,9.18
990,-3.54,-1.84,8.88
1000,-4.91,-1.59,9.01
