timestamp,x,y,z
0,14.02,-0.05,3.77
10,14.1,-0.03,3.99
20,14.81,-0.22,4.29
30,15.26,-0.61,4.85
40,15.19,-0.68,5.99
50,15.02,-0.66,7.41
60,14.56,-0.41,8.61
70,13.2,-0.01,9.5
80,11.36,0.3,9.79
90,9.81,0.4,9.94
100,8.2,0.33,10.06
110,6.23,0.19,10.27
120,4.01,0.16,10.99
130,1.71,0.92,11.94
140,-0.57,1.69,12.87
150,-2.68,2.41,13.49
160,-4.65,3.14,13.59
170,-6.24,3.66,13.05
180,-7.52,4.04,12.09
190,-8.27,4.25,10.94
200,-8.62,4.53,9.93
210,-8.93,4.83,9.29
220,-9.19,5.06,9.15
230,-9.52,5.27,9.44
240,-9.77,5.42,9.93
250,-9.96,5.56,10.12
260,-9.97,5.69,9.93
270,-9.81,5.62,9.66
280,-9.55,5.1,9.2
290,-9.53,4.32,8.53
300,-9.72,3.62,8.27
310,-9.72,2.84,8.26
320,-9.72,2.35,8.42
330,-9.71,2.33,8.7
340,-9.55,2.4,8.81
350,-9.29,2.33,8.72
360,-9.04,1.82,8.63
370,-8.82,1.08,8.51
380,-8.24,0.54,8.5
390,-6.56,-0.24,8.44
400,-4.47,-0.86,8.4
410,-2.67,-1.0,8.58
420,-1.53,-0.43,9.23
430,-0.97,0.35,10.06
440,-0.62,0.9,10.77
450,-0.26,1.11,11.46
460,0.41,1.03,11.56
470,1.48,0.52,10.85
480,2.71,-0.46,9.47
490,4.73,-1.65,8.39
500,6.82,-2.35,8.39
510,8.23,-2.26,9.49
520,9.51,-1.73,10.97
530,10.9,-1.37,12.07
540,12.14,-1.67,12.34
550,13.09,-2.04,12.36
560,14.26,-2.41,12.37
570,15.88,-2.67,12.27
580,17.02,-2.76,11.89
590,17.57,-2.85,11.46
600,17.99,-3.28,10.75
610,18.39,-3.82,10.23
620,18.54,-4.19,10.37
630,18.54,-4.54,10.86
640,18.11,-5.14,11.33
650,17.34,-5.43,12.0
660,16.61,-5.54,12.98
670,16.37,-5.81,13.85
680,16.5,-6.25,14.28
690,16.41,-6.82,14.13
700,15.34,-7.67,13.41
710,13.68,-8.01,12.6
720,11.8,-8.11,12.03
730,9.93,-7.95,11.74
740,8.1,-7.66,11.43
750,6.09,-7.38,10.97
760,3.93,-7.08,10.33
770,1.77,-6.71,9.59
780,-0.17,-6.22,8.7
790,-1.58,-5.6,7.78
800,-3.01,-4.85,7.11
810,-4.51,-4.02,6.63
820,-5.72,-3.32,6.46
830,-6.56,-3.1,6.64
840,-7.13,-3.18,7.13
850,-8.02,-3.07,8.07
860,-9.92,-2.38,10.07
870,-12.35,-1.13,13.19
880,-13.39,0.08,16.45
890,-12.7,0.68,18.79
900,-10.87,1.09,19.48
910,-9.13,0.64,18.27
920,-8.3,-0.05,15.73
930,-7.52,-0.58,13.16
940,-6.5,-0.9,11.3
950,-5.63,-1.09,10.31
960,-5.36,-0.9,10.13
970,-5.28,-0.86,10.33
980,-5.02,-0.71,10.83
990,-5.06,-0.28,11.41
1000,-4.75,0.11,11.67
