timestamp,x,y,z
0,2.3,7.59,8.64
10,2.31,7.29,9.04
20,2.66,6.69,9.43
30,2.93,6.37,9.9
40,2.49,6.33,10.77
50,1.63,6.42,11.74
60,0.6,6.42,12.28
70,-0.59,6.03,12.24
80,-1.51,5.12,11.33
90,-1.96,3.95,9.97
100,-1.86,2.5,8.49
110,-0.87,0.98,6.87
120,0.77,-0.23,5.76
130,2.5,-0.86,5.3
140,4.29,-1.22,4.97
150,5.49,-1.42,4.55
160,6.27,-1.46,3.82
170,7.25,-1.94,2.94
180,8.86,-2.47,2.33
190,10.25,-3.08,1.86
200,11.14,-3.7,1.36
210,12.4,-4.1,1.13
220,14.67,-4.5,1.09
230,17.31,-4.87,1.52
240,19.01,-4.94,2.57
250,19.86,-4.97,3.8
260,21.1,-5.03,5.22
270,22.75,-5.22,6.75
280,23.73,-5.37,8.18
290,23.63,-5.35,9.22
300,22.79,-5.31,9.72
310,21.64,-5.33,9.89
320,20.15,-5.56,9.74
330,18.38,-5.82,9.48
340,16.19,-6.05,9.35
350,14.24,-6.42,9.11
360,12.37,-6.47,8.67
370,9.97,-6.22,8.54
380,7.14,-5.76,8.66
390,4.76,-5.15,8.87
400,3.21,-4.57,8.89
410,1.82,-4.19,8.64
420,0.45,-3.82,8.39
430,-0.97,-3.23,8.5
440,-2.58,-2.23,8.65
450,-4.3,-1.29,8.98
460,-6.49,-0.75,9.37
470,-9.49,-0.11,9.67
480,-12.13,0.7,10.3
490,-13.77,2.06,11.25
500,-14.36,2.94,12.28
510,-14.47,4.21,12.67
520,-14.67,4.44,12.28
530,-15.68,4.44,11.6
540,-16.61,4.56,11.3
550,-17.39,4.89,11.3
560,-17.22,5.38,11.02
570,-16.3,5.62,10.54
580,-15.9,5.59,9.97
590,-16.86,5.61,9.53
600,-18.1,5.3,8.89
610,-18.41,4.61,8.02
620,-17.42,4.1,7.36
630,-15.55,3.57,7.14
640,-14.24,2.91,7.53
650,-13.74,2.45,8.52
660,-13.38,1.84,9.55
670,-12.54,0.97,10.33
680,-11.08,0.4,10.71
690,-9.38,-0.23,10.72
700,-8.08,-1.02,10.15
710,-7.53,-1.54,9.35
720,-7.7,-1.91,8.56
730,-7.81,-1.83,7.42
740,-6.76,-2.23,6.01
750,-4.88,-2.84,5.18
760,-3.53,-3.47,5.24
770,-2.28,-3.66,6.52
780,-0.35,-3.51,8.67
790,2.33,-3.11,10.86
800,5.23,-2.34,12.82
810,7.61,-1.4,13.46
820,8.83,-0.94,12.3
830,9.38,-1.2,10.51
840,11.04,-1.82,10.02
850,13.07,-2.21,10.8
860,14.6,-1.92,12.35
870,15.36,-0.94,14.65
880,15.3,-1.15,16.03
890,15.33,-1.2,16.49
900,16.23,-1.58,16.9
910,17.52,-1.58,17.22
920,18.54,-1.79,17.27
930,18.87,-2.08,17.21
940,18.53,-2.22,17.32
950,17.93,-2.94,17.43
960,17.43,-3.4,17.98
970,16.84,-3.57,18.87
980,15.85,-3.9,19.27
990,14.66,-4.31,19.03
1000,13.48,-4.48,18.33
