timestamp,x,y,z
0,13.7,-2.07,1.59
10,15.56,-2.62,0.07
20,17.27,-2.61,-0.7
30,18.77,-2.21,-1.13
40,20.3,-2.13,-1.49
50,21.74,-2.49,-1.87
60,22.35,-3.35,-2.21
70,22.34,-4.46,-2.25
80,22.09,-5.28,-1.12
90,21.08,-5.4,1.09
100,18.99,-5.38,3.4
110,16.81,-5.31,5.24
120,14.89,-5.01,7.18
130,13.22,-4.89,8.97
140,11.72,-4.89,10.45
150,9.4,-4.77,11.71
160,6.42,-4.22,12.77
170,3.24,-3.7,13.31
180,0.44,-3.08,13.41
190,-1.85,-2.39,13.46
200,-3.97,-1.91,13.32
210,-6.44,-1.48,13.29
220,-9.45,-1.05,13.39
230,-12.17,-0.11,13.75
240,-14.03,1.05,14.12
250,-14.87,2.1,14.09
260,-14.69,2.96,13.96
270,-13.87,3.5,13.93
280,-12.96,3.9,14.12
290,-11.93,4.16,14.19
300,-10.64,4.29,14.02
310,-9.68,4.18,13.54
320,-9.31,3.9,12.47
330,-9.79,3.93,11.21
340,-10.59,3.68,10.05
350,-11.57,3.24,9.29
360,-12.25,2.83,9.25
370,-11.84,2.1,9.73
380,-11.3,1.92,10.41
390,-10.99,1.12,11.45
400,-10.47,0.34,13.13
410,-9.38,0.28,13.91
420,-7.88,0.12,13.52
430,-6.64,-0.35,12.09
440,-5.36,-0.67,10.13
450,-4.01,-1.39,8.52
460,-2.58,-2.08,7.91
470,-1.7,-2.21,8.53
480,-1.47,-2.34,9.5
490,-0.95,-2.28,10.68
500,0.07,-2.04,11.86
510,1.28,-2.04,12.05
520,2.39,-2.07,11.24
530,4.06,-2.56,9.73
540,6.51,-2.99,8.54
550,8.15,-2.84,8.49
560,8.89,-2.73,8.62
570,9.63,-3.09,8.62
580,10.72,-3.22,9.28
590,12.3,-3.22,10.87
600,14.03,-3.3,12.13
610,15.53,-3.38,12.52
620,16.98,-3.79,12.19
630,18.5,-4.32,11.43
640,20.37,-4.69,11.34
650,22.1,-4.92,11.81
660,23.92,-5.3,12.14
670,25.38,-5.65,12.79
680,26.05,-5.86,13.63
690,25.77,-5.94,13.72
700,24.74,-6.17,13.23
710,23.7,-6.65,12.64
720,22.67,-7.1,11.94
730,21.51,-7.81,10.88
740,20.3,-8.46,9.75
750,18.92,-8.85,8.9
760,17.34,-9.16,8.2
770,15.1,-9.19,7.86
780,12.01,-9.12,7.65
790,9.08,-9.07,7.24
800,6.58,-8.93,6.87
810,4.34,-8.5,6.9
820,2.96,-8.06,7.31
830,1.96,-7.42,8.33
840,0.01,-6.9,9.57
850,-2.32,-6.32,10.74
860,-5.22,-5.51,11.69
870,-7.92,-5.92,12.42
880,-10.21,-4.65,12.62
890,-11.37,-4.22,12.82
900,-10.74,-2.98,12.95
910,-8.95,-2.39,13.07
920,-8.01,-1.95,13.08
930,-8.7,-1.55,13.24
940,-9.9,-1.57,13.3
950,-11.56,-2.06,12.89
960,-13.0,-2.35,12.62
970,-13.88,-1.92,12.51
980,-12.97,-1.16,12.63
990,-10.92,-0.62,12.79
1000,-9.09,-0.45,12.53
